location_name	top_category	latitude	longitude
Lizzy's Cupcakery & Candies	Bakeries and Tortilla Manufacturing	43.078157	-75.295307
Joe's Pizza & Sauce	Restaurants and Other Eating Places	43.094503	-75.643259
Blaze Pizza	Restaurants and Other Eating Places	43.093849	-75.307588
Life In Christ Family Church	Religious Organizations	43.062384	-75.366936
Ferdula Landscape Supply	Building Material and Supplies Dealers	43.041988	-75.064274
Lee Town Park	Museums, Historical Sites, and Similar Institutions	43.289591	-75.475936
Evangelical Wesleyan Church	Religious Organizations	43.225531	-75.536588
Brendan's Lawncare & Plowing	Building Material and Supplies Dealers	43.240134	-75.443448
Sammy's Cafe	Restaurants and Other Eating Places	43.073502	-75.28798
Hickory Farms	Office Supplies, Stationery, and Gift Stores	43.08233	-75.31757
CITGO	Gasoline Stations	43.097938	-75.301674
Label Shopper	Clothing Stores	43.231507	-75.437156
Carl jr's	Restaurants and Other Eating Places	43.079141	-75.644545
Kanon Valley Country Club	Other Amusement and Recreation Industries	43.140435	-75.714019
First Baptist Church	Religious Organizations	43.043025	-74.856956
Oneida Health Hospital	General Medical and Surgical Hospitals	43.077558	-75.653881
New Life Church & Ministry Center	Religious Organizations	43.023997	-74.976081
Music and More Records	Clothing Stores	43.082603	-75.323576
Dollar General	General Merchandise Stores, including Warehouse Clubs and Supercenters	43.025481	-74.984767
Whisper Wind Equestrian Center	Office Supplies, Stationery, and Gift Stores	43.122628	-75.481504
Fastrac	Restaurants and Other Eating Places	43.017602	-75.032859
FleetPride	Automotive Repair and Maintenance	43.138483	-75.270822
Holland Heights Golf Course	Other Amusement and Recreation Industries	43.051453	-75.001864
Holy Family Parish	Religious Organizations	43.043628	-74.85277
Choo Choo Charlie's	Restaurants and Other Eating Places	43.092972	-75.65104
Bath & Body Works	Health and Personal Care Stores	43.082027	-75.315121
Madison Square Barber Shop	Personal Care Services	43.095635	-75.6518
Fastenal	Building Material and Supplies Dealers	43.205031	-75.425503
CoreLife Eatery	Restaurants and Other Eating Places	43.084921	-75.319347
Zoom Tan	Other Personal Services	43.086428	-75.316925
Plaza Wine & Liquor	Beer, Wine, and Liquor Stores	43.087508	-75.646473
Hale Manufacturing	Furniture Stores	43.042594	-75.083604
TQ Nails & Spa	Personal Care Services	43.048505	-75.379739
