location_name	top_category	latitude	longitude
Saratoga Regional Young Men's Christian Association	Child Day Care Services	43.066985	-73.800472
Benevento Pizza Cafe	Restaurants and Other Eating Places	42.838916	-73.93665
Ebenezer Hair Salon	Personal Care Services	42.663579	-73.77178
Better Body Works	Automotive Repair and Maintenance	42.813486	-73.93347
Pizza 7	Restaurants and Other Eating Places	43.082297	-73.784577
Wellness Center of Saratoga	Other Amusement and Recreation Industries	43.086968	-73.806871
The Shop	Automotive Repair and Maintenance	42.776769	-73.973406
Primo Pizzeria & Italian Specialties	Restaurants and Other Eating Places	43.120165	-73.725717
518 Convenience	Grocery Stores	42.748549	-73.681377
Planet Fitness	Other Amusement and Recreation Industries	42.873706	-73.9283
Green Witch Vape	Health and Personal Care Stores	43.003726	-73.849169
Speedway	Gasoline Stations	42.86939	-73.932025
Hannaford Food And Drug	Health and Personal Care Stores	43.096905	-73.746811
Ten Perfect Nails and Spa	Personal Care Services	42.60653	-73.722382
Heaven on Earth Beauty Salon	Personal Care Services	42.665582	-73.773861
Scotia Head Start	Child Day Care Services	42.850488	-73.946508
Lily Saratoga	Clothing Stores	43.08251	-73.789618
Breathe Massage Therapy	Other Personal Services	42.624907	-73.829629
Clinical Prosthetics & Orthotics	Health and Personal Care Stores	42.654096	-73.782097
Gas Tank Renu	Automotive Repair and Maintenance	42.667115	-73.768066
House of Polish Nails & Spa	Personal Care Services	42.974725	-73.79053
Submaker	Restaurants and Other Eating Places	42.706357	-73.712575
Bellevue Gospel Chapel	Religious Organizations	42.787728	-73.97005
James and Sons Tobacconists	Other Miscellaneous Store Retailers	43.080468	-73.78555
First Church of Christ Scientist	Religious Organizations	42.811856	-73.922672
Mia Fresco	Restaurants and Other Eating Places	42.686833	-73.729297
A Golden Dragon	Restaurants and Other Eating Places	42.660789	-73.782699
Anchor Diamond Park	Museums, Historical Sites, and Similar Institutions	42.939525	-73.874511
Jenny Spa Asian Bodywork	Personal Care Services	42.855757	-73.782614
Mechanicville House of Pizza	Restaurants and Other Eating Places	42.900153	-73.692929
Sun City Tanning	Personal Care Services	42.661217	-73.790008
Love Cuts	Personal Care Services	42.753547	-73.68221
Subway	Restaurants and Other Eating Places	42.679845	-73.790829
Stewart's Shops	Grocery Stores	43.120025	-73.725885
Ballston Spa Country Club	Other Amusement and Recreation Industries	43.002508	-73.874655
New Attitudes	Personal Care Services	43.080667	-73.785406
Kreative Kidz Zone Program Inc	Child Day Care Services	42.665329	-73.701818
Dollar General	General Merchandise Stores, including Warehouse Clubs and Supercenters	42.798104	-73.964986
Titanic Market	Grocery Stores	42.756494	-73.681289
Vast Horizons Communications	Electronics and Appliance Stores	42.975104	-73.939135
Sakura Hibachi Steakhouse & Sushi Bar	Restaurants and Other Eating Places	42.859398	-73.779765
Dance Works of Troy	Other Amusement and Recreation Industries	42.732851	-73.687839
Milestones Early Childhood Center Of Ballston Spa Llc	Child Day Care Services	43.029605	-73.919756
State Forest Preserve	Museums, Historical Sites, and Similar Institutions	43.107913	-73.734231
Country View Diner	Restaurants and Other Eating Places	42.751981	-73.629298
ITS WorkSpace	Personal Care Services	43.078932	-73.79305
Waggin' Tails Grooming	Other Miscellaneous Store Retailers	42.785939	-73.958044
A & A Auto	Automobile Dealers	42.767585	-73.676949
Rain Nails & Spa	Personal Care Services	43.078369	-73.805673
