location_name	top_category	latitude	longitude
Latham Bible Baptist Church	Religious Organizations	42.735805	-73.753137
McDonald's	Restaurants and Other Eating Places	42.727616	-73.700797
Lipo Spa Albany	Personal Care Services	42.773185	-73.821836
Eclectic Hair Studio	Personal Care Services	42.762945	-73.799247
A Plus	Gasoline Stations	42.774507	-73.698016
Sudy Thai Restaurant	Restaurants and Other Eating Places	42.782603	-73.949137
Stewart's Shops	Grocery Stores	42.705852	-73.777049
Recovery Sports Grill	Restaurants and Other Eating Places	42.717624	-73.812696
Victoria's Secret	Clothing Stores	42.689821	-73.851113
Portofinos Ristorante	Restaurants and Other Eating Places	42.750208	-73.759356
Pearl of the Orient	Restaurants and Other Eating Places	42.707414	-73.776911
Beauty & Bliss	Personal Care Services	42.751298	-73.871872
Redwood Lanes	Other Amusement and Recreation Industries	42.71481	-73.828575
Beauty Plus Salon	Personal Care Services	42.687855	-73.84729
Cumberland Farms	Gasoline Stations	42.768893	-73.914849
Hispanic Outreach Services Of The Roman Catholic Diocese Of Albany	Religious Organizations	42.666346	-73.786144
El Charro Mexican Grille	Restaurants and Other Eating Places	42.68592	-73.853864
Lone Pine Town Park	Museums, Historical Sites, and Similar Institutions	42.735815	-73.927477
Empire Christian Center Ministries Inc	Religious Organizations	42.713041	-73.82837
Loudonville Community Church	Religious Organizations	42.695829	-73.75492
Lowe's	Building Material and Supplies Dealers	42.70583	-73.82897
Good Choice Dog Training	Other Personal Services	42.691231	-73.81059
J.Jill	Clothing Stores	42.688505	-73.849276
Don Warren Music	Sporting Goods, Hobby, and Musical Instrument Stores	42.778129	-73.900888
Bargain Furniture	Furniture Stores	42.713709	-73.827805
Quality Vehicle Sales	Automobile Dealers	42.775671	-73.914904
Namco Pool	Miscellaneous Durable Goods Merchant Wholesalers	42.728895	-73.847077
Strut Spalontique	Personal Care Services	42.719474	-73.801729
Fifi's Frocks & Frills	Used Merchandise Stores	42.690917	-73.867758
Milan Laser Hair Removal	Personal Care Services	42.713536	-73.813493
Holland Nursery Ghses & Flower Shop	Florists	42.725493	-73.82367
Interim HealthCare	Home Health Care Services	42.725929	-73.841718
Beverwyck Park	Museums, Historical Sites, and Similar Institutions	42.664738	-73.779086
The Cat's Meow	Restaurants and Other Eating Places	42.700114	-73.886182
Clinton Park	Museums, Historical Sites, and Similar Institutions	42.730998	-73.708089
The Desmond Hotel Albany	Traveler Accommodation	42.728208	-73.798835
Latham Center	Lessors of Real Estate	42.757238	-73.769073
CVS	Health and Personal Care Stores	42.756281	-73.7704
Kaiser Opthalmics Co	Health and Personal Care Stores	42.669233	-73.847017
Phillips Hardware Schenectady	Building Material and Supplies Dealers	42.803715	-73.90108
Interstate Batteries	Automotive Repair and Maintenance	42.696402	-73.810769
