location_name,top_category,latitude,longitude
Restaurants and Other Eating Places,Chop Stix,40.987643,-73.809808
Restaurants and Other Eating Places,Little Thai Kitchen,40.988997,-73.809025
Florists,Artistic Manner Flower Shop,40.906648,-73.811543
Grocery Stores,Ruffled Feathers,40.986988,-73.810366
Other Miscellaneous Store Retailers,One River School of Art & Design,40.92887,-73.750815
Bakeries and Tortilla Manufacturing,G Bakery,40.907503,-73.779184
 and Similar Institutions, Historical Sites,Museums,Lemke Park,40.924486,-73.773003
 and Similar Institutions, Historical Sites,Museums,Eddie Foy Park,40.892842,-73.785745
 and Musical Instrument Stores, Hobby,Sporting Goods,Pure Hockey,40.912843,-73.774968
Restaurants and Other Eating Places,A No 1 Pizza,40.923197,-73.787954
Home Furnishings Stores,Best Plumbing Tile & Stone,40.989113,-73.824602
Personal Care Services,GMazza Salon,41.000377,-73.814674
Personal Care Services,Style Society Barbershop & Salon,40.927353,-73.789573
Restaurants and Other Eating Places,Papa John's,40.906746,-73.785221
Automobile Dealers,B N Auto,40.908636,-73.793942
Other Amusement and Recreation Industries,American Laser Center,40.988989,-73.808968
Personal Care Services,European Wax Center (EWC),40.922336,-73.773273
Grocery Stores,John's Ravioli,40.90233,-73.789629
Restaurants and Other Eating Places,Go Greenly Scarsdale,40.987278,-73.809806
Religious Organizations,First Holiness Church,40.918195,-73.786495
Restaurants and Other Eating Places,Mike's Deli & Cafe,40.898439,-73.790603
Personal Care Services,Renu Beauty,40.908378,-73.783223
Personal Care Services,Heathcote Barber Shop,40.984407,-73.774755
Personal Care Services,YR Blossom Nails,40.990902,-73.823034
Restaurants and Other Eating Places,Chat 19 American Grill,40.930159,-73.751398
Clothing Stores,Dressbarn,40.992955,-73.822165
Automobile Dealers,Curry Acura,40.999925,-73.816359
Gasoline Stations,US Petroleum,40.92766,-73.752148
Automotive Repair and Maintenance,Cp Painting &amp Drywall,40.920947,-73.787127
Bakeries and Tortilla Manufacturing,La Renaissance Bakery,40.988979,-73.807545
 and Gift Stores, Stationery,Office Supplies,AT Equipment Sales,40.976249,-73.804164
Religious Organizations,Presbyterian Church Of New Rochelle,40.90474,-73.785251
 and Similar Institutions, Historical Sites,Museums,Dunwoodie Park,40.979335,-73.804608
 and Similar Institutions, Historical Sites,Museums,Wynmor Park,40.98686,-73.773527
Restaurants and Other Eating Places,Joey's Cannoli Espresso Bar & Cafe,40.90866,-73.783399
Restaurants and Other Eating Places,Saccone's Pizzeria,40.909589,-73.798297
Personal Care Services,Alex' Barbering and Hairstyling,40.905235,-73.774734
Lessors of Real Estate,Shoprite Plaza,40.917412,-73.778396
Grocery Stores,New Rochelle Farms,40.917998,-73.785888
Personal Care Services,Lash to Lens,40.908824,-73.780155
Other Miscellaneous Store Retailers,Tarot Readings with Karyn,40.946788,-73.79254
Restaurants and Other Eating Places,Fratelli Ristorante,40.914913,-73.772438
Other Miscellaneous Store Retailers,Petco,40.937429,-73.745841
Religious Organizations,Church Of Beth Dabar,40.907003,-73.779547
Home Health Care Services,Pace Home Buyers,40.929899,-73.751141
Other Amusement and Recreation Industries,Rosaly Alexander Pilates,40.903068,-73.768623
 and Musical Instrument Stores, Hobby,Sporting Goods,Big Top of Scarsdale,40.980375,-73.776493
Personal Care Services,The Bernadette Thompson Collection,41.006069,-73.811931
Religious Organizations,Shekinah Faith Ministries Inc,40.909254,-73.780748
Other Amusement and Recreation Industries,Barry's Bootcamp,40.985304,-73.776731
Religious Organizations,French Speaking Baptist Church,40.908355,-73.781373
 and Liquor Stores, Wine,Beer,Wine Bazaar,40.922261,-73.77373
Florists,Colonial Village Flowers,40.981531,-73.776543
Restaurants and Other Eating Places,Cafe Alaia,40.987119,-73.809808
Religious Organizations,Eden French Speaking Seventh Day Adventist Church,40.909662,-73.790969
Personal Care Services,Lily Nail Spa,40.920478,-73.765205
Restaurants and Other Eating Places,Siam Orchid Thai Restaurant,40.9968,-73.817262
Religious Organizations,Hindu Temple Of Tri State Inc,40.990904,-73.800461
 and Musical Instrument Stores, Hobby,Sporting Goods,Sierra Cycles,41.007532,-73.809481
Restaurants and Other Eating Places,Maya Cocina & Tequila Bar,40.998222,-73.815352
Religious Organizations,Ministerios Fraternidad Cristiana New Rochelle Inc,40.906959,-73.779538
Religious Organizations,The Redeemed Christian Church of God,40.914388,-73.785016
Restaurants and Other Eating Places,Lenny's Seafood and Steakhouse,40.930455,-73.74989
Religious Organizations,The Korean Presbyterian Church Of Westchester,40.904726,-73.785247
Religious Organizations,Seventh Day Adventist Reform Movement New Rochelle Church,40.916958,-73.7939
Personal Care Services,Jack's Barber Shop,40.928719,-73.752553
Automotive Repair and Maintenance,Palmer Automotive,40.928226,-73.765147
Personal Care Services,Julianne Steiner Studio,40.98443,-73.774734
Restaurants and Other Eating Places,Fratelli Pizzeria,40.914345,-73.773625
 and Musical Instrument Stores, Hobby,Sporting Goods,Shake Rattle & Roll Music,40.976386,-73.803003
Clothing Stores,Arteaseta Salon,40.946489,-73.795128
Other Amusement and Recreation Industries,Center For Movement,40.985475,-73.808715
Restaurants and Other Eating Places,Spice Indian Bistro,40.914437,-73.773285
Automotive Repair and Maintenance,Larchmont Car Wash,40.922,-73.763806
Restaurants and Other Eating Places,Rustico Ristorante,40.99721,-73.817589
Restaurants and Other Eating Places,Bellasera ristorante,40.931678,-73.760349
Restaurants and Other Eating Places,Massa' Italian Kitchen and Bar,40.984247,-73.775384
Lessors of Real Estate,Scarsdale Central Shopping Center,41.000019,-73.814935
Restaurants and Other Eating Places,Sal's Italian American Market,40.973432,-73.804051
Restaurants and Other Eating Places,Lupe's Deli,40.909534,-73.794577
Restaurants and Other Eating Places,Starbucks,40.926549,-73.786273
Restaurants and Other Eating Places,Veracruz,40.914467,-73.794455
Restaurants and Other Eating Places,Twin Donut,40.909618,-73.780796
Personal Care Services,Yacine's Place,40.909947,-73.780314
Other Motor Vehicle Dealers,New Roc Yamaha,40.906532,-73.786463
Personal Care Services,Salon Camaj,40.947111,-73.795392
Grocery Stores,Raffi's Red Hot Grill,40.987783,-73.837559
Clothing Stores,Talbots,40.97006,-73.805499
Health and Personal Care Stores,Vision World,40.991461,-73.822998
Restaurants and Other Eating Places,Bubble Shop,41.009103,-73.809606
