latitude	longitude	zipcode	category
M	40.986758	-73.808451
U	40.92892	-73.764009
SR	40.935301	-73.756324
CC	40.912996	-73.787518
CC	40.986376	-73.775615
ST	41.004324	-73.813209
K	40.915897	-73.770644
K	40.907498	-73.784335
ST	40.99448	-73.819041
ST	40.910502	-73.781698
ER	40.990267	-73.823359
ST	40.900978	-73.79179
SR	40.910999	-73.781395
K	40.98559	-73.81028
K	40.909984	-73.796236
ST	40.927468	-73.752223
K	40.990496	-73.823115
V	40.917959	-73.787016
SR	40.917874	-73.767844
CC	40.923595	-73.760762
CC	40.986332	-73.837024
K	40.908905	-73.782689
ER	40.992052	-73.811135
SR	41.007706	-73.809371
CC	40.974339	-73.802966
CC	40.909387	-73.779951
CC	40.923293	-73.76023
ER	40.92443	-73.773127
ER	40.892858	-73.785743
ST	40.912794	-73.774791
ER	40.920321	-73.804857
ST	40.930417	-73.762093
K	40.975032	-73.802231
CC	40.920899	-73.751431
CC	40.995374	-73.818101
V	40.975171	-73.775549
SR	40.927134	-73.770954
K	40.910882	-73.780176
ST	40.896772	-73.794246
K	40.997964	-73.816204
M	40.985756	-73.808847
ST	40.988939	-73.806553
SR	40.915829	-73.788962
ER	40.929739	-73.772194
MF	40.987816	-73.809824
CC	40.90934	-73.781954
ST	40.915854	-73.807608
X	40.89828	-73.786175
ST	40.916131	-73.77032
K	40.94584	-73.795102
M	40.920593	-73.787344
ER	40.9894	-73.807273
K	40.922553	-73.788335
ST	40.946789	-73.795194
K	40.907309	-73.78256
SR	40.986492	-73.80851
CC	40.894099	-73.817796
U	40.91061	-73.792225
R	40.918554	-73.766976
K	40.907803	-73.779239
SR	40.927819	-73.766029
ST	40.974831	-73.803863
ER	40.975038	-73.802183
ST	40.973309	-73.80416
U	40.976356	-73.802377
CC	40.909375	-73.781935
ER	40.913491	-73.786066
U	40.930776	-73.749715
R	40.990666	-73.823077
ER	40.93515	-73.762191
SR	40.928895	-73.769564
ST	40.912401	-73.808854
ST	40.932473	-73.758311
CC	40.948427	-73.792492
K	40.913953	-73.777824
CC	40.988031	-73.82494
ER	40.983766	-73.760436
CC	40.913086	-73.778905
K	40.977091	-73.804264
ST	40.910822	-73.810119
R	40.996957	-73.817138
CC	40.919453	-73.804923
R	40.929755	-73.750413
CC	40.92105	-73.755534
U	40.915773	-73.810097
CC	40.944585	-73.766325
M	40.930517	-73.762249
ST	40.907971	-73.770689
K	40.933116	-73.75905
R	40.93294	-73.758514
ER	40.905503	-73.8125
SR	40.933782	-73.747872
R	40.976903	-73.80352
M	40.946378	-73.79521
SR	40.939869	-73.798261
K	40.916236	-73.785307
G	40.971524	-73.806178
SR	40.97693	-73.803942
CC	40.988315	-73.80712
U	40.979878	-73.776324
SR	40.932417	-73.764375
CC	40.912493	-73.790501
CC	40.9337	-73.758524
ER	41.002005	-73.813748
ER	40.95313	-73.765866
K	40.947403	-73.79533
R	40.923378	-73.775205
SR	40.929724	-73.763089
U	40.948298	-73.793087
ER	40.935136	-73.769616
M	40.988895	-73.806478
K	40.947564	-73.794204
ST	40.932956	-73.759496
K	40.98443	-73.777035
K	40.915929	-73.807569
CC	40.930525	-73.790062
K	40.913997	-73.808645
ST	40.976388	-73.800156
K	40.945859	-73.795933
ST	40.969483	-73.806497
CC	40.917949	-73.787583
CC	40.91332	-73.789447
K	40.998321	-73.815178
ST	40.897432	-73.777507
ST	40.970529	-73.805003
SR	40.970216	-73.7829
CC	40.984812	-73.809076
M	40.985749	-73.808871
M	40.922415	-73.773212
G	40.976659	-73.802779
CC	40.968413	-73.786228
CC	40.963321	-73.771981
K	40.99008	-73.80683
K	40.915111	-73.807596
ER	40.906054	-73.773669
CC	40.931001	-73.762038
ER	40.911817	-73.812664
ST	40.893119	-73.8196
K	40.9329	-73.759483
ST	40.989946	-73.806839
V	40.954192	-73.797979
SR	40.895471	-73.779189
ER	40.929659	-73.790595
K	40.888436	-73.790023
K	40.915098	-73.807582
K	40.906552	-73.811653
