latitude	longitude	zipcode	category
40.953952	-73.733391	10543	ST
40.873885	-73.856323	10469	SR
40.974728	-73.834096	10710	R
40.967658	-73.860332	10710	ST
40.863684	-73.827686	10475	ST
40.948423	-73.868904	10701	SR
40.926032	-73.835432	10552	R
40.973957	-73.864411	10710	G
40.922535	-73.86419	10704	R
40.967188	-73.884906	10701	CC
40.863394	-73.827362	10475	ST
40.870294	-73.845264	10469	K
40.917917	-73.837253	10550	V
40.869644	-73.844134	10469	ST
41.002446	-73.667672	10573	CC
40.912823	-73.849165	10550	K
40.965339	-73.838858	10710	K
40.873815	-73.856142	10469	CC
40.921319	-73.862081	10704	CC
40.888012	-73.831579	10466	K
40.951542	-73.735044	10543	M
40.912969	-73.837554	10550	ST
41.32056	-73.893101	10567	K
40.897617	-73.854678	10466	MF
40.952394	-73.843582	10710	K
41.002786	-73.684435	10573	ST
40.909723	-73.848628	10550	ER
40.956038	-73.737158	10543	G
40.888067	-73.860646	10466	V
40.889891	-73.81942	10475	K
40.944146	-73.744484	10543	U
40.87658	-73.846781	10469	K
41.00295	-73.683269	10573	CC
40.862531	-73.840628	10469	CC
40.92948	-73.902812	10701	SR
40.895258	-73.823238	10550	ST
40.934681	-73.899237	10701	G
41.291807	-73.853129	10567	SR
40.972052	-73.882011	10701	ST
41.001996	-73.680674	10573	ST
41.298968	-73.951093	10567	AS
40.969469	-73.881616	10701	CC
40.881669	-73.838286	10466	K
41.012054	-73.656001	10573	R
41.298614	-73.888627	10567	CC
40.934298	-73.901481	10701	ST
40.952428	-73.73493	10543	CC
40.948504	-73.896605	10701	K
41.003605	-73.664065	10573	U
41.006302	-73.690183	10573	M
40.860103	-73.842733	10469	CC
41.002751	-73.684412	10573	CC
41.011082	-73.655767	10573	ER
40.95459	-73.872272	10701	ST
40.86973	-73.829539	10475	K
40.936603	-73.874269	10701	K
40.913826	-73.855369	10704	G
41.00361	-73.660577	10573	K
40.864623	-73.822423	10475	P
40.906958	-73.871236	10704	SR
