latitude	longitude	zipcode	category
40.901873	-73.863077	10704	G
40.936882	-73.885701	10701	ER
40.962307	-73.839513	10710	SR
41.288771	-73.842129	10567	SR
40.903561	-73.867333	10704	U
40.905407	-73.870547	10704	ST
41.008932	-73.656475	10573	K
40.944372	-73.883043	10701	ST
40.96985	-73.83483	10710	SR
40.911429	-73.840424	10550	ST
40.933386	-73.897725	10701	K
40.869631	-73.842532	10469	CC
40.928245	-73.855622	10704	K
40.904873	-73.863446	10704	G
40.908066	-73.829371	10550	ST
40.913147	-73.834826	10550	R
40.864132	-73.826779	10475	ST
40.94898	-73.738872	10543	CC
40.899377	-73.851237	10466	V
41.291842	-73.876671	10567	SR
41.308012	-73.928454	10567	K
40.911624	-73.839844	10550	CC
40.876138	-73.848379	10469	K
40.959452	-73.736901	10543	CC
40.930334	-73.82181	10552	ST
40.886056	-73.861776	10466	ST
40.961196	-73.840264	10710	K
40.888773	-73.856739	10466	CC
40.931878	-73.885592	10701	V
40.97859	-73.829969	10710	R
40.953416	-73.851414	10710	K
40.934716	-73.900704	10701	WT
40.875133	-73.859948	10469	CC
40.865085	-73.826384	10475	ST
40.955708	-73.870682	10710	CC
40.911922	-73.847958	10550	SR
41.001456	-73.665439	10573	ST
40.917711	-73.871292	10704	ST
40.95882	-73.737182	10543	K
40.922121	-73.863041	10704	ST
40.867138	-73.825419	10475	M
41.323963	-73.88231	10567	K
40.899649	-73.819547	10550	ST
40.920062	-73.853807	10704	MF
40.956917	-73.841419	10710	ST
40.912475	-73.837705	10550	V
40.876677	-73.848442	10469	R
41.292546	-73.887353	10567	K
41.005455	-73.681161	10573	CC
41.306802	-73.876151	10567	SR
40.915425	-73.837678	10550	ST
40.927891	-73.854487	10704	CC
40.910462	-73.836396	10550	ST
40.904303	-73.844639	10550	ST
40.934647	-73.897715	10701	K
40.869594	-73.834265	10469	M
40.876495	-73.847309	10469	R
40.871641	-73.845018	10469	SR
40.953901	-73.724127	10543	ST
41.001554	-73.662921	10573	SR
40.993794	-73.674125	10573	R
40.958168	-73.718657	10543	CC
40.952674	-73.736576	10543	SR
40.935255	-73.90358	10701	G
41.001424	-73.662996	10573	ST
40.869024	-73.827129	10475	K
40.929894	-73.895824	10701	M
40.908383	-73.847519	10550	V
41.006439	-73.690369	10573	R
40.866719	-73.825647	10475	ST
41.003193	-73.677614	10573	ST
40.904946	-73.842922	10550	ST
40.933135	-73.900289	10701	ST
40.881058	-73.84013	10466	SR
40.927355	-73.834709	10552	CC
40.936638	-73.86141	10701	G
40.93962	-73.743314	10543	K
40.874767	-73.858713	10469	K
40.953242	-73.872812	10701	G
40.864143	-73.827271	10475	ST
40.903933	-73.867841	10704	K
40.91634	-73.850254	10704	V
40.935252	-73.897207	10701	SR
40.933877	-73.89206	10701	V
40.984615	-73.825209	10710	K
41.009595	-73.688255	10573	ER
40.927846	-73.853807	10704	ER
40.885454	-73.854756	10466	V
40.934431	-73.896554	10701	K
40.999355	-73.668982	10573	ST
40.906362	-73.836647	10550	G
40.918671	-73.828163	10552	V
40.934867	-73.898247	10701	SR
40.935886	-73.886248	10701	SR
40.954716	-73.734336	10543	ST
40.931062	-73.898992	10701	V
40.972644	-73.835483	10710	ST
