location_name,top_category,latitude,longitude
Restaurants and Other Eating Places,Caffe Classico,40.935609,-73.859647
Restaurants and Other Eating Places,The Pub,40.91959,-73.865099
Restaurants and Other Eating Places,El Parral,41.000278,-73.664204
Restaurants and Other Eating Places,Carvel,41.012209,-73.656202
Personal Care Services,Master Cuts,41.002793,-73.667336
Health and Personal Care Stores,Circle Rx,40.91447,-73.837615
Restaurants and Other Eating Places,Applebee's,40.928447,-73.85493
Personal Care Services,Electrolysis & Laser Hair Removal by Lisa,40.920849,-73.853936
Religious Organizations,Search Of Life Church Of God Inc,40.899833,-73.831742
Gasoline Stations,Hess Mart,41.292073,-73.8543
Gasoline Stations,Mobil,41.003218,-73.663823
General Medical and Surgical Hospitals,Homecare St Mary's Hospital,40.973649,-73.881455
Nursing Care Facilities (Skilled Nursing Facilities),Sunrise Senior Living,40.976009,-73.828461
Health and Personal Care Stores,ULTA Beauty,40.927493,-73.85281
Personal Care Services,Without A Slice,40.975167,-73.832497
Religious Organizations,Parkside Assembly Of God,41.014928,-73.663738
Automotive Repair and Maintenance,Chris Breezy Customs,40.953741,-73.724573
Automotive Repair and Maintenance,Hudson Contractor,40.933683,-73.883716
Automotive Repair and Maintenance,Euro Asian International,40.890177,-73.82816
Religious Organizations,Community Church At the Circle,40.91789,-73.837229
Electronics and Appliance Stores,Millennium Cd & Records,40.88977,-73.859601
Traveler Accommodation,Sports City Estates,40.955295,-73.863434
Electronics and Appliance Stores,Macrosoft Solution,40.943765,-73.88094
Specialty Food Stores,Carib Fish Market & Grill,40.90871,-73.836222
Gasoline Stations,Gulf Oil,40.908284,-73.830139
Restaurants and Other Eating Places,KFC,40.931911,-73.895435
Restaurants and Other Eating Places,Golden Dragon Restaurant,40.922423,-73.863328
Furniture Stores,Pier 1 Imports,40.866882,-73.827577
Religious Organizations,First Reformed Church,40.907529,-73.837298
Personal Care Services,Artistic Touch Hair Salon,40.926566,-73.839135
Restaurants and Other Eating Places,Jane Bakes,40.935933,-73.900664
Home Furnishings Stores,Island Chop,40.891329,-73.861748
Automotive Repair and Maintenance,Nogueira's Auto Body,40.907518,-73.849873
Clothing Stores,Unitex Textile Rental Services,40.907372,-73.852995
Religious Organizations,Rhema Christian Center,40.949835,-73.898532
Restaurants and Other Eating Places,Stellas Pizza,41.332519,-73.875759
Other Miscellaneous Store Retailers,DOGMOM Petcare and Grooming,40.919629,-73.860571
Religious Organizations,Christ Embassy Brooklyn,40.929053,-73.901759
Restaurants and Other Eating Places,Don Pasquale,40.914056,-73.837086
Restaurants and Other Eating Places,Tako,40.95969,-73.843111
Nursing Care Facilities (Skilled Nursing Facilities),Split Rock Rehabilition And Health Care Center,40.881968,-73.839558
Personal Care Services,White Plains Nail,40.887536,-73.860137
Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,40.8686,-73.831107
Health and Personal Care Stores,CVS,40.925276,-73.837846
Automotive Repair and Maintenance,M & P Auto Repair,41.00269,-73.664636
