location_name	top_category	latitude	longitude
CubeSmart,Lessors of Real Estate,40.919114,-73.788573
Tzatziki Greek Grill,Restaurants and Other Eating Places,40.914441,-73.773306
Winetasters of Larchmont,Beer, Wine, and Liquor Stores,40.932316,-73.758035
Sneaker Lounge,Shoe Stores,40.979568,-73.801572
Sakura,Restaurants and Other Eating Places,40.912834,-73.808674
The 808 Bistro,Restaurants and Other Eating Places,40.984401,-73.809281
Empire Wok,Restaurants and Other Eating Places,40.905251,-73.774751
Smallcakes,Bakeries and Tortilla Manufacturing,40.997177,-73.817666
BCBG,Clothing Stores,40.971972,-73.803835
The Snackery Bakeshop,Bakeries and Tortilla Manufacturing,40.931052,-73.761301
uBreakiFix,Electronics and Appliance Stores,40.997285,-73.817514
Budget Rent A Car,Automotive Equipment Rental and Leasing,40.986758,-73.808451
Sunoco,Gasoline Stations,40.92892,-73.764009
Electrolysis by Caroline Del Juidice,Health and Personal Care Stores,41.004324,-73.813209
Carlo's Restaurant,Restaurants and Other Eating Places,40.915897,-73.770644
Boys & Girls Club Of New Rochelle,Child Day Care Services,40.910086,-73.799689
Joserg Pizza,Restaurants and Other Eating Places,40.907498,-73.784335
Madison Nail,Personal Care Services,40.974493,-73.803943
Destination XL,Clothing Stores,40.99448,-73.819041
Befit Supplements,Health and Personal Care Stores,40.910502,-73.781698
Planet Fitness,Other Amusement and Recreation Industries,40.990267,-73.823359
CVS,Health and Personal Care Stores,40.900978,-73.79179
Cooked & Co,Restaurants and Other Eating Places,40.98559,-73.81028
Cuatro Caminos Deli,Restaurants and Other Eating Places,40.909984,-73.796236
Post Road Gallery,Used Merchandise Stores,40.927468,-73.752223
Cold Stone Creamery,Restaurants and Other Eating Places,40.990496,-73.823115
St Catherine AME Zion Church,Religious Organizations,40.917959,-73.787016
Main Car Wash,Automotive Repair and Maintenance,40.917874,-73.767844
New Roc Social Bar & Lounge,Restaurants and Other Eating Places,40.908905,-73.782689
Jillian Cohen LMT,Personal Care Services,40.932823,-73.761823
Wings Over Westchester Air Museum,Museums, Historical Sites, and Similar Institutions,40.992052,-73.811135
Lemke Park,Museums, Historical Sites, and Similar Institutions,40.92443,-73.773127
Eddie Foy Park,Museums, Historical Sites, and Similar Institutions,40.892858,-73.785743
Pure Hockey,Sporting Goods, Hobby, and Musical Instrument Stores,40.912794,-73.774791
CrossFit,Other Amusement and Recreation Industries,40.920321,-73.804857
DressTiez,Clothing Stores,40.930417,-73.762093
Juice Press,Restaurants and Other Eating Places,40.975032,-73.802231
Young Israel of Scarsdale,Religious Organizations,40.975171,-73.775549
Skin Care by Krystal,Personal Care Services,40.989042,-73.809144
Xpress Salon,Personal Care Services,40.988458,-73.809643
Humane Society of Westchester,Other Personal Services,40.927134,-73.770954
Burger King,Restaurants and Other Eating Places,40.910882,-73.780176
Christopher J Digiorgio OD,Health and Personal Care Stores,40.896772,-73.794246
Ben's of Scarsdale,Restaurants and Other Eating Places,40.997964,-73.816204
Hair Factor,Personal Care Services,40.946646,-73.79541
Blvd,Health and Personal Care Stores,40.988939,-73.806553
Flowers Park,Museums, Historical Sites, and Similar Institutions,40.929739,-73.772194
Lulu Cake Boutique,Bakeries and Tortilla Manufacturing,40.987816,-73.809824
Stock Cabinet Express,Home Furnishings Stores,40.915854,-73.807608
Bright Eyes Optometry,Health and Personal Care Stores,40.916131,-73.77032
Traditional Bagel Cafe,Restaurants and Other Eating Places,40.94584,-73.795102
Be True Yoga,Other Amusement and Recreation Industries,40.9894,-73.807273
Smokehouse Tailgate Grill,Restaurants and Other Eating Places,40.922553,-73.788335
Elder Care Homecare,Home Health Care Services,40.970762,-73.804458
Alleyway Boutique,Clothing Stores,40.946789,-73.795194
Hand Crafted Services,Restaurants and Other Eating Places,40.907309,-73.78256
CITGO,Gasoline Stations,40.91061,-73.792225
Di Palate Restaurant,Restaurants and Other Eating Places,40.907803,-73.779239
Larchmont Massage Therapy,Personal Care Services,40.932846,-73.761859
Acura of Westchester,Automobile Dealers,40.927819,-73.766029
Mattress Firm,Furniture Stores,40.974831,-73.803863
Equinox Fitness Clubs,Other Amusement and Recreation Industries,40.975038,-73.802183
Eye Designs of Westchester,Health and Personal Care Stores,40.973309,-73.80416
Mobil,Gasoline Stations,40.976356,-73.802377
AvadeanLewis com LLC,Other Amusement and Recreation Industries,40.913491,-73.786066
Hennessey Freda,Gasoline Stations,40.930776,-73.749715
Memorial Park,Museums, Historical Sites, and Similar Institutions,40.93515,-73.762191
Central Hair Salon,Personal Care Services,40.997237,-73.817572
Dent Eraser,Automotive Repair and Maintenance,40.928895,-73.769564
Framed by the Judge,Other Miscellaneous Store Retailers,40.912401,-73.808854
Groove Performing Arts,Sporting Goods, Hobby, and Musical Instrument Stores,40.932473,-73.758311
NoMa Social,Restaurants and Other Eating Places,40.913953,-73.777824
Saxon Woods Golf Course,Other Amusement and Recreation Industries,40.983766,-73.760436
Flourish Baking Company,Restaurants and Other Eating Places,40.977091,-73.804264
Peltown Taxi,Sporting Goods, Hobby, and Musical Instrument Stores,40.910822,-73.810119
Amys Nails,Personal Care Services,40.920215,-73.8051
Shell Oil,Gasoline Stations,40.915773,-73.810097
Hudson Park Bait & Tackle,Sporting Goods, Hobby, and Musical Instrument Stores,40.907971,-73.770689
Trattoria 141,Restaurants and Other Eating Places,40.933116,-73.75905
Fytt 4 Lyfe,Other Amusement and Recreation Industries,40.905503,-73.8125
Jolo's Kitchen,Restaurants and Other Eating Places,40.916236,-73.785307
The Fresh Market,Grocery Stores,40.971524,-73.806178
Jc Auto Repairs,Automotive Repair and Maintenance,40.97693,-73.803942
Moringa Revealed,Other Ambulatory Health Care Services,40.912363,-73.782461
Shell Oil,Gasoline Stations,40.979878,-73.776324
Body & Brain Yoga Tai Chi,Other Amusement and Recreation Industries,41.002005,-73.813748
Phenix Salon Suites,Personal Care Services,40.948762,-73.792064
Salon Seventy Six,Personal Care Services,40.906175,-73.777867
Bonnie Briar Country Club,Other Amusement and Recreation Industries,40.95313,-73.765866
Dunkin',Restaurants and Other Eating Places,40.947403,-73.79533
Wykagyl Svce Sta,Gasoline Stations,40.948298,-73.793087
Fromm Tennis,Other Amusement and Recreation Industries,40.935136,-73.769616
Applied Behavioral Interventions,Child Day Care Services,40.909426,-73.779948
H & R Bialy,Restaurants and Other Eating Places,40.947564,-73.794204
Nu Mint Nail & Spa,Personal Care Services,40.984479,-73.774643
Fjord Fish Market,Specialty Food Stores,40.932956,-73.759496
Starbucks,Restaurants and Other Eating Places,40.98443,-73.777035
Lisa Petite Nails,Personal Care Services,40.895857,-73.779816
Great Peking Restaurant,Restaurants and Other Eating Places,40.915929,-73.807569
The Village Vibe Cafe,Restaurants and Other Eating Places,40.913997,-73.808645
Weekday Nursery School United Meth Church,Child Day Care Services,40.942827,-73.795159
Paramount Paving,Building Material and Supplies Dealers,40.976388,-73.800156
Mikey Dubb's Frozen Custard,Restaurants and Other Eating Places,40.945859,-73.795933
The Children's Place,Clothing Stores,40.969483,-73.806497
Julius Michael Scarsdale,Personal Care Services,40.990569,-73.807189
Vietnam's Central,Restaurants and Other Eating Places,40.998321,-73.815178
Serenity Nail Salon,Personal Care Services,40.981637,-73.776541
D & D Wine And Liquors,Beer, Wine, and Liquor Stores,40.897432,-73.777507
Banana Republic,Clothing Stores,40.970529,-73.805003
New Roc,Personal Care Services,40.905246,-73.77475
Palmer Square Shopping Center,Lessors of Real Estate,40.922415,-73.773212
North End Quality Meats,Grocery Stores,40.976659,-73.802779
PopoJito,Restaurants and Other Eating Places,40.99008,-73.80683
5th & Lincoln Deli,Restaurants and Other Eating Places,40.915111,-73.807596
Hudson Park and Beach,Museums, Historical Sites, and Similar Institutions,40.906054,-73.773669
Radiate Yoga,Other Amusement and Recreation Industries,40.911817,-73.812664
Rainbow Shops,Clothing Stores,40.893119,-73.8196
Cozy Nails,Personal Care Services,40.987187,-73.809846
E shot Cafe,Restaurants and Other Eating Places,40.9329,-73.759483
Mixology Clothing Scarsdale,Clothing Stores,40.989946,-73.806839
Holy Trinity Greek Orthodox Church,Religious Organizations,40.954192,-73.797979
Hugeonot Park,Museums, Historical Sites, and Similar Institutions,40.929659,-73.790595
Magic Cuts For Kids,Personal Care Services,40.916675,-73.769662
Billy Budd's Pub,Restaurants and Other Eating Places,40.888436,-73.790023
The Chipper Truck Cafe,Restaurants and Other Eating Places,40.915098,-73.807582
Cantina Lobos,Restaurants and Other Eating Places,40.906552,-73.811653
Pink On Palmer,Health and Personal Care Stores,40.933208,-73.759018
Fairway Market,Grocery Stores,40.891892,-73.820931
Artistic Manner Flower Shop,Florists,40.906648,-73.811543
Ruffled Feathers,Grocery Stores,40.986957,-73.810272
BP,Gasoline Stations,40.915542,-73.784657
GNC (General Nutrition Centers),Health and Personal Care Stores,40.891201,-73.821041
Sunoco,Gasoline Stations,40.994313,-73.819709
Police Tutorial Svc,Child Day Care Services,40.976534,-73.803572
GMazza Salon,Personal Care Services,41.000399,-73.814659
Style Society Barbershop & Salon,Personal Care Services,40.927353,-73.789573
One River School of Art & Design,Sporting Goods, Hobby, and Musical Instrument Stores,40.92887,-73.750815
1st Choice Taxi,Sporting Goods, Hobby, and Musical Instrument Stores,40.906463,-73.778171
G Bakery,Bakeries and Tortilla Manufacturing,40.907503,-73.779184
Lakeshore Learning Materials,Sporting Goods, Hobby, and Musical Instrument Stores,40.991435,-73.821875
Boys & Girls Club Of New Rochelle,Child Day Care Services,40.903076,-73.775221
Echo Bay Service Station,Automotive Repair and Maintenance,40.906775,-73.77388
Exterior Measures,Building Material and Supplies Dealers,40.913161,-73.780586
Starbucks,Restaurants and Other Eating Places,40.926371,-73.786331
Storage Pros,Lessors of Real Estate,40.916855,-73.780432
Beauty by Dombrie,Personal Care Services,40.905845,-73.787118
Fishermans Net of Pelham,Restaurants and Other Eating Places,40.918031,-73.804265
Saccone's Pizzeria,Restaurants and Other Eating Places,40.909589,-73.798297
Scarsdale Aesthetic Medicine,Personal Care Services,40.988327,-73.807125
Mash Cigars lounge,Other Miscellaneous Store Retailers,40.94617,-73.795215
The Church of Jesus Christ of Latter day Saints,Religious Organizations,40.90731,-73.777998
Gap,Clothing Stores,40.970619,-73.80485
Infinite Yoga Center,Other Amusement and Recreation Industries,40.931772,-73.760107
Shell Oil,Gasoline Stations,40.98676,-73.80855
The Salon at Westchester,Personal Care Services,40.975089,-73.802715
Nicholas Day Spa & Salon,Personal Care Services,40.906831,-73.81148
The Church of Jesus Christ of Latter day Saints,Religious Organizations,40.991942,-73.795476
Rainbow Fish Market,Specialty Food Stores,40.909171,-73.780717
Mom's Cigar Warehouse,Other Miscellaneous Store Retailers,40.986732,-73.826257
Shore Park,Museums, Historical Sites, and Similar Institutions,40.884606,-73.791519
Jackie B's,Restaurants and Other Eating Places,40.988252,-73.809691
Brite Avenue Park,Museums, Historical Sites, and Similar Institutions,41.003592,-73.794122
Plushblow Scarsdale,Health and Personal Care Stores,40.989273,-73.807301
Wok King,Restaurants and Other Eating Places,40.914959,-73.784565
Christian Bros Inst St Josephs,Religious Organizations,40.929152,-73.78869
Meyer Parking Organization,Other Personal Services,40.906917,-73.780873
X Quisite Flowers and Events,Florists,40.91982,-73.787102
Knotz Hair Studio,Personal Care Services,40.914859,-73.772695
Dunkin',Restaurants and Other Eating Places,40.923743,-73.788004
South East Asian Cuisine,Restaurants and Other Eating Places,40.986872,-73.810308
The Bar Method,Other Amusement and Recreation Industries,40.989024,-73.809537
For Pet's Sake Grooming,Other Miscellaneous Store Retailers,40.914823,-73.77253
Prowash Express,Automotive Repair and Maintenance,40.905671,-73.788256
Shoppes At Eastchester The,Lessors of Real Estate,40.974712,-73.804052
Regal Entertainment Group,Motion Picture and Video Industries,40.911935,-73.779552
Holy Family Church,Religious Organizations,40.923778,-73.791071
Staples,Office Supplies, Stationery, and Gift Stores,40.922095,-73.764606
La Fontanella,Restaurants and Other Eating Places,40.909298,-73.811125
Peter Jonas,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.933627,-73.758687
Dynasty Leasing,Automobile Dealers,40.931218,-73.761112
Larchmont Eye Associates,Health and Personal Care Stores,40.923299,-73.760224
Navas AV Solutions,Electronics and Appliance Stores,40.980478,-73.819662
Pinkberry,Restaurants and Other Eating Places,40.911427,-73.779172
Children's Corner Learning Center,Child Day Care Services,40.981582,-73.810187
Italian Village,Restaurants and Other Eating Places,40.983809,-73.77727
Shell Oil,Gasoline Stations,40.919185,-73.766037
La Renaissance Catering,Bakeries and Tortilla Manufacturing,40.988977,-73.807524
Roc N Ramen,Restaurants and Other Eating Places,40.911124,-73.781038
I Got The Juice,Restaurants and Other Eating Places,40.907323,-73.784401
Rainbow Custom Apparel,Sporting Goods, Hobby, and Musical Instrument Stores,40.909457,-73.791721
US 1 Auto Sales,Automobile Dealers,40.918037,-73.768353
Club Pilates,Other Amusement and Recreation Industries,41.009223,-73.809488
GNC (General Nutrition Centers),Health and Personal Care Stores,40.979589,-73.80159
Mister Taco,Restaurants and Other Eating Places,40.922889,-73.78758
Glover Field,Other Amusement and Recreation Industries,40.898275,-73.816869
La Herradura Inc II,Restaurants and Other Eating Places,40.9469,-73.795452
Cara Nail,Personal Care Services,40.895743,-73.778833
Mobil,Gasoline Stations,40.915962,-73.810956
Beauty By Daniela,Health and Personal Care Stores,40.938761,-73.762219
TT's Rainbow Nail,Personal Care Services,40.928903,-73.764823
New Rochelle Tennis Club,Other Amusement and Recreation Industries,40.93832,-73.790744
E M Barbers,Personal Care Services,40.94613,-73.795222
Greentree Country Club,Other Amusement and Recreation Industries,40.893721,-73.775012
Edo Japanese Steakhouse,Restaurants and Other Eating Places,40.897136,-73.804091
The Salon de Lash,Personal Care Services,40.989635,-73.807581
Ferndale Shopping Center,Lessors of Real Estate,40.936623,-73.747864
Giannoni's Deli,Restaurants and Other Eating Places,40.988339,-73.809714
Alicia's Bakery,Bakeries and Tortilla Manufacturing,40.908894,-73.781194
Diner Brew Co,Beverage Manufacturing,40.909148,-73.783986
Kiddiversity,Book Stores and News Dealers,40.899095,-73.800183
Club Pilates,Other Amusement and Recreation Industries,40.948624,-73.792296
Modell's Sporting Goods,Sporting Goods, Hobby, and Musical Instrument Stores,40.911186,-73.780282
Fun Craft,Other Miscellaneous Store Retailers,41.002009,-73.813779
European Wax Center (EWC),Personal Care Services,40.974563,-73.803816
SuggarPlums,Restaurants and Other Eating Places,40.920373,-73.787212
St Nersess Armenian Seminary,Child Day Care Services,40.967797,-73.790279
Empty Hand Zen Center,Religious Organizations,40.910526,-73.782069
Station Flowers,Florists,40.988451,-73.809633
Kota African Hair Braiding,Personal Care Services,40.917581,-73.788549
El & Ella Hair Salon,Personal Care Services,40.910617,-73.782349
Cohen I B & Sons,Clothing Stores,40.908468,-73.782544
Red Lobster,Restaurants and Other Eating Places,40.990253,-73.823203
Venecias Pizzeria,Restaurants and Other Eating Places,40.909364,-73.781276
Drake Road Park,Museums, Historical Sites, and Similar Institutions,40.986624,-73.794082
Cameron Sharkey Park,Museums, Historical Sites, and Similar Institutions,40.891769,-73.781458
CURRY CHEVROLET,Automobile Dealers,40.997412,-73.816051
Current Home,Furniture Stores,40.984902,-73.777837
Coco Nail Spa,Personal Care Services,40.970487,-73.807028
D'bay Cafe,Restaurants and Other Eating Places,40.91422,-73.784096
Habitat for Humanity ReStore,Used Merchandise Stores,40.90535,-73.787592
Accent Nail,Personal Care Services,40.989026,-73.80751
Athleta,Clothing Stores,40.970948,-73.804585
St Gabriel's Church,Religious Organizations,40.911585,-73.786448
Wykagyl Service Station,Gasoline Stations,40.948311,-73.793085
Dollar Tree,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.893863,-73.820281
Gemelli Pizzeria,Restaurants and Other Eating Places,40.926911,-73.789445
Westchester KRAV MAGA Federation,Other Amusement and Recreation Industries,40.94706,-73.794272
Pelham Pizza,Restaurants and Other Eating Places,40.912741,-73.809217
Sammy's New York Bagels,Restaurants and Other Eating Places,40.906811,-73.783234
Joe's Deli,Restaurants and Other Eating Places,40.911274,-73.796694
KUMO Japanese Restaurant,Restaurants and Other Eating Places,40.974578,-73.80393
B & A Barbershop,Personal Care Services,40.915096,-73.772259
Augie's Restaurant,Restaurants and Other Eating Places,40.932114,-73.757735
CVS,Health and Personal Care Stores,40.945766,-73.796269
New Rochelle Bike Share,Sporting Goods, Hobby, and Musical Instrument Stores,40.911852,-73.784286
