occupation	latitude	longitude	zipcode

Showcase_Cinemas	A	40.965917	-73.856646	10710

Bolla_Market	C	40.913389	-73.857484	10704

HVRA_of_Intercounty	A	40.917202	-73.859146	10704

H_Mart	C	40.959496	-73.842903	10710

Sunglass_Hut	A	40.928341	-73.855687	10704

Western_Union	C	40.908774	-73.836232	10550

Century_21_Real_Estate	C	40.865367	-73.86033	10469

Bronx_Deliverance_Church	A	40.88961	-73.859108	10466

Orienta_Yacht_Club	C	40.948602	-73.729652	10543

Cochran_School_Of_Nursing	A	40.968498	-73.886493	10701

Davids_Barbershop	B	40.939068	-73.888167	10701

Western_Union	C	40.88085	-73.838294	10475

Public_Storage	C	40.942611	-73.881536	10701

Weight_Watchers	B	40.876576	-73.828706	10475

Ball_Chain_Mfg_Co	C	40.895407	-73.824493	10550

Chipotle_Mexican_Grill	B	40.868856	-73.826222	10475

City_Of_Refuge_Prayer_And_Deliverance_Ministries_Inc	A	40.9454	-73.893556	10701

Bed_Bath_&_Beyond	C	40.998872	-73.663648	10573

Chopt_Creative_Salad	B	41.003035	-73.683304	10573

Tri_City_Auto_Parts_&_Accessories	C	40.954781	-73.73938	10543

Thomas_Rechtschaffen_MD_FACS	A	40.917203	-73.859144	10704

Precise_Auto_Detailing	D	40.9053	-73.832361	10550

Capital_One	C	40.893761	-73.857479	10466

Urban_Neighborhood	A	40.87779	-73.849712	10469

Nathan's_Famous	B	40.976124	-73.831274	10710

Icing	C	40.864396	-73.827009	10475

AAA_Bail_Bonds	B	40.934123	-73.897316	10701

Hall's_Express_II_Youth_Track_Club	C	40.917991	-73.817986	10552

Rickles_Agency_the_Ins	C	40.928334	-73.87087	10704

Baychester_Auto_Repair	D	40.870943	-73.834716	10469

Gulf_Oil	C	41.304635	-73.879385	10567

Signature_Films	C	40.962095	-73.845633	10710

Rite_Aid	A	40.913153	-73.834876	10550

Peartreebeautysupply	A	40.881098	-73.823944	10475

AllState_Auto_Remarketing_Corp	C	40.913626	-73.843632	10550

Doug's_Foreign_Car_Svce	D	40.949877	-73.744731	10543

Patricia_Williams_LCSW	A	41.24063	-73.894483	10567

Giovanni's_IV	B	40.934467	-73.899173	10701

Church_Of_God_Of_Mt_Vn	A	40.905897	-73.831595	10550

Jimbo's_Hamburger_Palace	B	40.89183	-73.858604	10466

Haagen_Dazs	B	40.964192	-73.856143	10710

HearUSA	B	40.881056	-73.824128	10475

Holy_Rosary_Church	A	40.8693	-73.841794	10469

Guttenberg_Park	B	40.921994	-73.829492	10552

New_Life_Rehoboth_Church	A	40.863173	-73.84656	10469

Mito_Hibachi	B	40.92658	-73.853614	10704

Mendel_Optical_Insight	A	41.003517	-73.683216	10573

Burger_King	B	40.996379	-73.671374	10573

Panera_Bread	B	40.867739	-73.827947	10475

Empire_Spa	B	40.952734	-73.844203	10710

Fullerton_Auto_Body	D	40.936073	-73.85929	10704

Yonkers_Animal_Shelter	C	40.938545	-73.857015	10704

Legacy_Furniture	C	40.977829	-73.82856	10710

Deli_Peruano	B	41.000347	-73.6643	10573

Boston_Road_Collision	D	40.885275	-73.825613	10475

Central_Nails	B	40.975267	-73.833808	10710

The_Shade_Store	C	41.003497	-73.659361	10573

The_Rite_Method_Barre_Studio	B	41.004519	-73.677803	10573

Montebello's_Pizzeria_&_Pasta	B	40.948257	-73.870598	10701

Red_Lobster	B	40.927125	-73.852453	10704

Orange_Bank_&amp_Trust_Company	C	40.900954	-73.821234	10550

Grand_Lens_Photography	A	41.266505	-73.889262	10567

Kredit_Webb_Solutions	A	40.911119	-73.833511	10550

Total_Automotive	D	40.945478	-73.886667	10701

Stein_Yeshiva_Of_Lincoln_Park	A	40.915378	-73.873502	10704

Hendrick_Hudson_School_District	C	41.259534	-73.889719	10567

Prospect_Auto	C	40.873443	-73.855953	10469

Kiosko	B	41.002489	-73.667752	10573

Jehovah's_Witnesses_Williamsbridge_Congregation	A	40.873988	-73.856717	10469

Elko_Auto_Repair	D	40.939462	-73.743841	10543

Living_Praise_Ministries	A	40.888592	-73.853616	10466

Frank's_Deli	C	40.9174	-73.843898	10550

Direct_PT	A	40.934801	-73.861387	10704

Bottoms_Up	B	40.934535	-73.892491	10701

Lord's_Farm	C	40.954206	-73.72037	10543

Kenworth	E	40.882148	-73.824111	10475

Iglesia_Pentecostal_Unida_Hispana_De_Portchester_Inc	A	40.998669	-73.662309	10573

Montefiore	A	40.912305	-73.840404	10550

Southern_Westchester_Orthopedics	A	40.95274	-73.727005	10543

Le_Petit_Cadeau	C	40.917566	-73.834119	10552

No_1_Restaurant	B	40.869748	-73.842491	10469

Goose_Bay_Ii	A	40.866427	-73.822434	10475

Gramatan_Pizza_And_Pasta	B	40.915733	-73.837722	10550

T_Mobile_Authorized_Retailer	C	40.986019	-73.826324	10710

Kid's_N_Todd's_Daycare	C	40.883084	-73.83586	10466

Presbyterian_Church_of_Mt_Vernon	A	40.917917	-73.837253	10550

Adee_Pharmacy	A	40.869644	-73.844133	10469

LB_Dental	A	41.002446	-73.667672	10573

Tommys'_Kitchen	B	40.912823	-73.849165	10550

Hudson_River_Immigrant_Services	C	40.932913	-73.898603	10701

Odyssey_Cafe	B	40.969063	-73.886024	10701

Hunan_II	B	40.956024	-73.870452	10710

Hilltop_Auto_Salvage	C	40.887121	-73.826153	10466

Hair_Before_and_After	B	40.875028	-73.851099	10469

Papas_Gold_City_Jewelers	C	40.962832	-73.839304	10710

Extra_Space_Storage	C	40.91425	-73.848762	10550

Western_Union	C	40.870209	-73.828389	10475

Whole_Foods_Market	C	40.961832	-73.856624	10710

APE_Fitness	B	41.004067	-73.658117	10573

Pak_Indo_Grocery	C	40.953443	-73.84425	10710

Rally's	B	40.867193	-73.830643	10475

The_Hole_In_The_Wall	B	40.952598	-73.843351	10710

Capers_Restaurant	B	41.010901	-73.655786	10573

CVS	A	40.933074	-73.900938	10701

Beautiful_Blooms_Florist	C	40.922044	-73.863588	10704

Rite_Temp_HVAC	C	40.934311	-73.901472	10701

Cejunel_Hats_&_Accessories	C	40.869323	-73.843657	10469

Forever_21	C	40.92795	-73.854712	10704

Cytopath_Biopsy_Lab	A	40.955891	-73.738143	10543

CrossFit_The_Flats	B	40.948627	-73.74653	10543

Nathan's_Famous	B	40.964341	-73.85618	10710

Marrone_James_M_DDS	A	40.91206	-73.852748	10704

Nyc_Open_Space_163	B	40.865944	-73.835113	10469

D_Block_Car_Wash_&_Gas	D	40.938997	-73.88577	10701

Born_Again_Shiloh_Apostolic_Churchinc	A	40.88209	-73.84692	10466

Susan_E_Wagner_Dcc	A	40.886066	-73.845415	10466

Eastchester_Xpress	A	40.870054	-73.853986	10469

Rosmarie_Ann_Siragusa_School	A	40.917326	-73.849647	10704

The_Home_Depot	C	40.990574	-73.671541	10573

Circle_Of_Christ_Church_Inc	A	40.876482	-73.829476	10475

Sacred_Heart_Of_Jesus_Church	A	41.005202	-73.66298	10573

Eastchester_Presby_Church	A	40.871247	-73.847048	10469

Western_Union	C	40.89235	-73.858332	10466

Banfield_Pet_Hospital	A	40.976113	-73.831298	10710

Vip_Auto_Center	C	40.868391	-73.859184	10469

Chase	C	40.9324	-73.899279	10701

Cabana_Restaurant_&_Bar	B	40.939113	-73.88814	10701

World_Estimating	C	40.866987	-73.842819	10469

Shake_Shack	B	40.928536	-73.853802	10704

WFM_Coffee_Bar	B	40.965648	-73.857017	10710

Eastwood_Manor_Caterers	E	40.876174	-73.846288	10469

Cerebral_Palsy_Of_Westchester_Inc	A	41.061111	-73.696334	10573

Christina_D_Hair_Salon	B	41.002844	-73.677401	10573

Residence_Inn_by_Marriott	B	40.97316	-73.878679	10701

Planned_Parenthood	A	40.912401	-73.837477	10550

Family_Deli_and_Catering	B	40.959598	-73.7319	10543

Mr_Bokay	C	41.000472	-73.675251	10573

N_Y_Inst_For_Early_Learning	A	40.860383	-73.859092	10469

Multigon_Industries	A	40.969468	-73.881612	10701

Virginia's_Hair_Salon_Paul_Mitchell_Signature_Salon	B	40.914155	-73.837036	10550

Westchester_Summer_Day_School	A	40.93433	-73.724755	10543

Cortlandt_Healthcare	B	41.312556	-73.904509	10567

Mazzys	B	40.925447	-73.835673	10552

Fmg_Auto_Center	D	40.907178	-73.87152	10704

Eleazor_Gedney_Burial_Ground	B	40.954239	-73.726495	10543

H&R_Block	A	40.932806	-73.898753	10701

Frank_Webb_Home	C	40.960788	-73.737088	10543

Healthy_Massage_Yonkers	B	40.981633	-73.830167	10710

Ron's_Auto_Body_&_Repairs	D	40.899079	-73.821254	10550

Advanced_Dermatology_Associates	A	40.868196	-73.82483	10475

Salud_Medical_PC	A	40.862806	-73.857646	10469

Genji_Sushi_Bars_Port_Chester	B	40.992393	-73.675453	10573

Five_Guys	B	40.982178	-73.824595	10710

Skin_Station	B	40.982053	-73.824698	10710

Asbury_United_Methodist_Church	A	40.896292	-73.834638	10550

The_New_Jewish_Home_Sarah_Neuman	B	40.944616	-73.745553	10543

Blair_Barber_Shop	B	40.905799	-73.870891	10704

Midland_Avenue_Mini_Market	C	40.935373	-73.862817	10704

Boost_Mobile	C	40.934096	-73.897429	10701

Blue_Door_Thrift_Shop	C	40.917841	-73.83712	10552

Lv2bfit	C	41.002921	-73.683421	10573

Burke_Outpatient_Rehabilitation_&amp_Physical_Therapy_Yonkers	A	40.97187	-73.879881	10701

Jack_&amp_Tony_General_Contracting	C	40.859121	-73.850027	10469

Ps_178_Dr_Selman_Waksman	A	40.874976	-73.833372	10475

Famous_Footwear	C	40.997521	-73.663717	10573

Turkish_Meze	B	40.951931	-73.73685	10543

V&amp_B_Fresh_Market	C	40.902027	-73.863013	10704

The_Gathering_International_Ministries	A	40.895251	-73.850816	10466

Domino's_Pizza	B	41.298728	-73.888335	10567

Alfonso's_Pizza_&_Restaurant	B	40.930823	-73.900748	10701

Michael's_Famous_Pan_Pizza_&_Restaurant	B	40.992464	-73.668662	10573

John_&_Tony's_Pizza	B	40.925323	-73.836629	10552

EML_Consulting	C	40.977471	-73.884424	10701

Chipotle_Mexican_Grill	B	41.003568	-73.68324	10573

Briggs_House_Antiques	C	40.951978	-73.728116	10543

Space_Age_Alarms	C	40.916914	-73.838691	10550

Sterling_National_Bank	C	40.8658	-73.859404	10469

LB_Dental_PC	A	41.002458	-73.667663	10573

Wakefield_Dental_Clinic	A	40.895501	-73.860279	10466

Moonlight_Juice_Bar	B	40.908231	-73.847196	10550

In_Light_Yoga_And_Health	B	40.883608	-73.838654	10466

L_y_M_s	E	41.238206	-73.896829	10567

Feel_Good_Beauty_Salon	B	40.862082	-73.857483	10469

Hannigan's_Auto_Body_&_Towing	C	41.006292	-73.658451	10573

Caribbean_Pools	C	40.970175	-73.835604	10710

Seductive_Kreations	C	40.885804	-73.861264	10466

NYCB	C	40.868231	-73.826586	10475

Microblading_&amp_Makeup_by_Stephanie_Melissa	B	40.914432	-73.841717	10550

Paraiso_Caribeno	B	40.91295	-73.833455	10550

Gelardi's_Pizza	B	41.303941	-73.879222	10567

24_Hour_Fitness	B	40.95396	-73.845969	10710

The_Lash_Lounge	B	40.978528	-73.831466	10710

Samsonite	C	40.862936	-73.827979	10475

Hudson_View_Baptist_Church_and_Christian_Academy	C	40.953993	-73.891825	10701

Artistic_Auto_Body	D	40.928018	-73.894896	10701

Martial_Arts_Of_Westchester	A	41.249869	-73.915681	10567

Ristorante_Buona_Sera	B	40.925558	-73.836209	10552

Notarized_by_Nat	A	40.867014	-73.837678	10469

Hb_Liquors	C	40.974446	-73.862109	10710

Co_Nail_Salon_For_Her	B	40.970934	-73.83665	10710

Perfect_Nails	B	40.91503	-73.851862	10704

GameStop	C	40.926385	-73.853171	10704

BP	C	40.885394	-73.828044	10475

Shay_Markovitch_DMD	A	40.968232	-73.88416	10701

Symphony_Bridal_Gowns_&_Veils	C	40.944843	-73.882847	10701

Rr_Auto_Repair	D	40.930828	-73.894944	10701

Consolidated_Appliance_Services	E	40.910092	-73.835678	10550

H_Boo_Wilson_Park_and_Playground	B	40.9564	-73.8684	10710

Rinconcito_Ecuatoriano	B	41.003445	-73.661374	10573

Westchester_Religious_Institute	A	40.935313	-73.72707	10543

Dr_Martin_P_McGrath	A	40.968202	-73.884164	10701

BMW_of_Greenwich_Mamaroneck	C	40.946786	-73.735287	10543

Santucci_&_Associates_Ameriprise_Financial_Services	B	41.006407	-73.690256	10573

Fara_Bridal	C	40.908778	-73.836219	10550

Fenimore_Deli	C	40.950681	-73.743105	10543

Dusty_Rose	C	41.003104	-73.683136	10573

Sunoco	C	40.935614	-73.888526	10701

The_Children's_Place	C	40.927102	-73.853532	10704

Spirit_of_Life_Fellowship	A	40.891025	-73.849415	10466

The_Yoga_Sanctuary_Limited	B	40.953628	-73.722721	10543

Ricciuti's_Svc_Center	D	40.923137	-73.858448	10704

Cerrato_Park	B	40.928484	-73.900141	10701

The_Science_Barge	A	40.936795	-73.902333	10701

Orvis	C	40.9629	-73.855759	10710

U-Haul	C	40.943737	-73.880969	10701

Sam's_Auto_Wreckers_Inc	C	40.885748	-73.825783	10475

Michael's_Florist	C	40.892026	-73.858454	10466

Charley's_Antiques_&_Used_Furniture	C	40.912681	-73.849491	10550

Polaris_Mental_Health_Counseling_Services	A	41.006391	-73.690223	10573

St_Paul's_Evangelical_Lutheran_Church	A	41.024748	-73.669799	10573

Palisade_Nails_Salon	B	40.934481	-73.896504	10701

Brush_Park	B	40.898208	-73.828806	10550

Baychester_Academy	A	40.881285	-73.839412	10466

H&R_Block	A	41.003578	-73.661216	10573

H&R_Block	A	40.892996	-73.857309	10466

Concerned_Dental_Care_of_Westchester	A	40.954037	-73.851696	10710

Nyc_Open_Space_180	B	40.882151	-73.842343	10466

Port_Chester_New_York_Golf_Center	C	40.994172	-73.672493	10573

CITGO	C	40.92388	-73.855638	10704

Geico	C	40.975641	-73.833523	10710

Divine	A	41.270533	-73.88217	10567

BCBG	C	40.964127	-73.856982	10710

City_Hall_Plaza	B	40.9123	-73.838644	10550

Faith_Pentecostal_Apostolic_Healing_Temple_Inc	A	40.879121	-73.854553	10469

Apostolic_Church_Us_Inc_Brooklyn_Assembly	A	40.864042	-73.847823	10469

Carvel	B	40.927843	-73.856322	10704

Ebony_Beauty_Salon	B	40.889998	-73.859798	10466

Nissan_City_Service_Department	C	41.011379	-73.65613	10573

Health_Street	A	40.993927	-73.66832	10573

St_Mary_On_The_Hill_Evangelicalchurch_Inc	A	40.886205	-73.849574	10466

Hollow_Brook_Golf_Club	B	41.324704	-73.892696	10567

Blind_Brook_High_School	A	41.031771	-73.674556	10573

Walgreens	A	41.001841	-73.661723	10573

Baychester_Shopping_Center	C	40.889021	-73.842822	10466

MAXX_Beauty_Supplies	A	40.934681	-73.895728	10701

High_School_For_Language_And_Innovation	A	40.860274	-73.860361	10469

Co_Op_City_Seventh_Day_Adventist_Church	A	40.880315	-73.830958	10475

Garfield_Deli_&_Grocer	B	40.933794	-73.884092	10701

Burlington	C	40.868704	-73.829114	10475

Lin_Fruits_&_Vegetables	C	40.886232	-73.848193	10466

Masjid_Ibahdou_Ar_Raman_Inc	A	40.886003	-73.861239	10466

Little_Ones_Early_Learning_Daycare	C	40.919712	-73.871891	10704

Westchester_Neurological_Consultants	A	40.967661	-73.883978	10701

Kara_Dental_Group	A	41.000373	-73.664495	10573

Bauer_Alan_J_DMD	A	40.927853	-73.854505	10704

Great_Wall_Chinese_Restaurant	B	40.935471	-73.862117	10704

Presidential_Driving_School	A	40.892992	-73.856589	10466

Empire_City_Casino_at_Yonkers_Raceway	A	40.919152	-73.862588	10704

AMI_Hernia_Port_Chester	A	41.004458	-73.674166	10573

Kuboyama_Ramen	B	40.959886	-73.843442	10710

Evelyn's_Beauty_Salon	B	40.870895	-73.843098	10469

Alpha_and_Omega_Driving_School	A	40.875528	-73.85028	10469

Marano_Christopher_DDS	A	40.950927	-73.729766	10543

Urbana_Creations_Unisex_11	B	40.884418	-73.849456	10466

Complete_Hair_Care	B	40.90813	-73.847224	10550

IFLIPNY_Properties	C	40.906481	-73.8581	10704

Foot_Locker	C	40.909907	-73.836746	10550

AT&T	C	41.002453	-73.661478	10573

Milano_Series_International_Products	D	40.921243	-73.842757	10552

Otter_Creek_Preserve	B	40.945499	-73.720824	10543

Optimum_Dental_Care	A	40.878788	-73.836967	10475

Robert_Jacobson_Pharmacy_Ltd	A	40.939364	-73.886633	10701

El_Monstruo_3	C	40.877889	-73.844384	10469

The_Nautilus_Diner	B	40.938644	-73.745373	10543

Jehovah's_Witnesses	A	41.010638	-73.666461	10573

NYNJ_Foot_and_Ankle_Associates	A	40.861755	-73.843747	10469

State_Farm	C	40.870527	-73.856251	10469

Abundant_Life_Juice_Bar_&_Salads	B	40.909347	-73.835514	10550

NYC_Designed	A	40.939161	-73.744881	10543

Westchester_Dermatology_Center	A	40.968211	-73.884155	10701

Walgreens	A	40.8965	-73.844752	10466

Art_Nails	B	41.332516	-73.875732	10567

Fortina_Rye_Brook	B	41.002731	-73.682526	10573

Nu_Look_Auto_Body_Builders	D	40.904821	-73.843435	10550

AJ'S_Bar_&_Grill	B	41.291006	-73.850447	10567

XSport_Fitness	B	40.864155	-73.826799	10475

Otto_Brehm_Inc	E	40.956197	-73.867285	10710

Hamilton_School	A	40.91338	-73.845598	10550

Texas_de_Brazil	B	40.965666	-73.85702	10710

BP	C	40.867897	-73.833405	10469

Capri_Pizza	B	40.948095	-73.87289	10701

I_Love_Design_NY	E	41.307912	-73.928227	10567

Mount_Vernon_Fire_Department_Station_3	A	40.905919	-73.837368	10550

Master_Ho_Lee's_Tae_Kwon_DO	A	40.914391	-73.859312	10704

Burger_King	B	40.932128	-73.899197	10701

Uncle_Louie_G	B	40.935369	-73.862356	10704

Westchester_Jewelry_Casting	C	41.00326	-73.677616	10573

1st_John_3_16_Of_Yonkers	A	40.975713	-73.838149	10710

Wheels_Tire_Depot_Express	C	40.927828	-73.870825	10704

Roddy's_Pizza	B	41.001617	-73.66276	10573

Brass_Hat_Collision	D	40.898054	-73.858643	10466

Shell_Oil	C	40.996534	-73.669007	10573

Mount_Vernon_Alliance_Church	A	40.909816	-73.835077	10550

Central_Ave_Smoke_Shop	C	40.975182	-73.833873	10710

Gun_Post_Lanes	B	40.873046	-73.852049	10469

DHL	C	40.999943	-73.669651	10573

CubeSmart	C	40.894053	-73.8249	10550

Windsor	C	40.863238	-73.827543	10475

Visionworks	A	40.984359	-73.825323	10710

WIC_Program_SSMC	A	40.888804	-73.829137	10466

Bermudez_Insurance_Agency	C	40.913757	-73.83708	10550

Yonkers_Islamic_Center	A	40.929749	-73.900139	10701

Our_Lady_Of_Victory_School	A	40.913904	-73.838483	10550

Adan_Morales_MoravillaRealty	C	40.859705	-73.842682	10469

Bohemian_Royalty	A	40.944681	-73.882826	10701

Westchester_Wood_Stove	C	40.951716	-73.742746	10543

Andino_Peruvian_Restaurant_Tapas_Bar	B	40.939446	-73.743841	10543

United_Upper_Room_Pentecostal_Church_Inc	A	40.909093	-73.846003	10550

Congregation_Kneses_Tifereth_Israel	A	41.018112	-73.668494	10573

Innovative_Physical_Medicine_&amp_Rehab	A	40.911484	-73.839289	10550

Maselli's_Delicatessen_&_Catering	C	40.99185	-73.674557	10573

Pioneer_Shooting_Center	B	40.910932	-73.83904	10550

Palomba_Academy_of_Music	C	40.874701	-73.858852	10469

Orange_Bank_&amp_Trust_Company	C	40.954235	-73.719529	10543

Redeemed_Christian_Church_Of_God_Restoration_Temple	A	40.874822	-73.825665	10475

Sal_&_Vito's_Auto_Body	D	40.950194	-73.743445	10543

Mosholu_Montefiore_Community_Center_Inc	A	40.882626	-73.832245	10475

New_York_Public_Library_Wakefield_Library	B	40.891023	-73.85959	10466

Jiccprplus	A	40.912802	-73.837975	10550

National_Gear_&_Piston	D	40.906114	-73.834752	10550

Kingston_Tropical_Bakery	E	40.888565	-73.859741	10466

Harry's_Cigars	C	40.922915	-73.859588	10704

St_Francis_Of_Assisi_School	A	40.897297	-73.844984	10466

Shapiro_Optical	A	40.927351	-73.853283	10704

Happy_Tots_Child_Care_Inc	A	41.312845	-73.916156	10567

Arch_Fine_Plastering_&_Renovation	D	40.929888	-73.83553	10552

Abundant_Life_Christian_Center	A	40.893139	-73.833044	10550

Country_Boyz_Restaurant	B	40.872789	-73.852891	10469

DHL	C	40.912797	-73.837673	10550

Roshe_Dental_Group	A	40.958166	-73.737254	10543

St_Vito's_Church	A	40.957278	-73.740962	10543

SoBol_Mamaroneck	B	40.952192	-73.735826	10543

Atria_Senior_Living	B	41.053114	-73.690632	10573

Mamaroneck_Avenue_School	A	40.958723	-73.738013	10543

Express	C	40.927077	-73.852992	10704

Gjonis_Pizza	B	40.929297	-73.892713	10701

Jds_Department_Store	C	40.889437	-73.831565	10466

Bethel_Temple_Of_Praise	A	40.941222	-73.895252	10701

Boost_Mobile	C	40.886532	-73.860949	10466

Pure_Platinum_Party	A	40.962715	-73.856579	10710

Hector's_Village_Cafe	B	40.949795	-73.733605	10543

B&E_Iron_Works	E	40.952016	-73.743827	10543

Hudson_Highlands_State_Park	B	41.311686	-73.968635	10567

CCM_Auto_Repairs	D	41.004626	-73.658785	10573

Kingdom_Hall_Jehovah's_Witnesses_Church	A	40.880884	-73.846691	10469

The_Shack_H_I	C	40.947677	-73.732936	10543

Sweet_Mama's_Soul_Food_Yonkers_Inc	C	40.932955	-73.899104	10701

MT1_African_Hair_Braiding	B	40.876699	-73.847955	10469

KFC	B	40.873746	-73.854098	10469

Tierney_Auto_Diagnostic_&_Auto_Body	D	40.906417	-73.870956	10704

Valerie_D'Amico_Damico_Group_Real_Estate	C	40.965529	-73.856641	10710

G_P_Laconia_Pawn_Shop	A	40.886187	-73.848313	10466

Mohegan_Volunteer_Fire_Association_Station_3_Furnace_Woods	A	41.277097	-73.863186	10567

Pitkin_Park	B	40.937924	-73.896035	10701

Yonkers_Comedy_Club	A	40.96654	-73.857309	10710

Faithful_Church_Of_Christ	A	40.888881	-73.859574	10466

Michael_Anthony's_Pizzeria	B	40.927469	-73.85814	10704

NUDE_beauty_body_nyc	B	40.934643	-73.90002	10701

Stop_&_Deli	C	40.907024	-73.864976	10704

New_York_City_Fire_Department_Ladder_51_Engine_38	A	40.878051	-73.846424	10469

Stop_&_Shop	C	40.868783	-73.825415	10475

Nativity_Of_Our_Blessed_Lady	A	40.888927	-73.831804	10466

Siminho's_Deli	A	40.914857	-73.837122	10550

Aumega_Group	C	40.90775	-73.862895	10704

Dolphin_Equipment	C	40.928013	-73.824505	10552

Ryebrook_Sunoco	C	41.004302	-73.681638	10573

Mingles	B	40.883853	-73.83251	10475

The_Laboratory_Patient_Service_Center	A	40.857856	-73.839312	10469

Dunkin'	B	40.893063	-73.856958	10466

The_Original_Blue_Cantina	B	40.880851	-73.839416	10469

GameStop	C	40.867538	-73.82499	10475

Carvel	B	40.914169	-73.852662	10704

Pep_Boys	C	40.884165	-73.826604	10475

Health_Street	A	40.967641	-73.883996	10701

Westchester_Allergy_Asthma_and_Immunology	A	40.971476	-73.835062	10710

Cocucci_Hugo_Obgyn	A	40.968222	-73.884183	10701

La_Pizzeria_del_Sabor	D	40.934879	-73.89503	10701

Nelson_R_Mandela_Dr_Hosea_Zollicoffer_High_School	A	40.916889	-73.838037	10550

202_Car_Care_Inc_3451_Crompond_Rd	D	41.290571	-73.833934	10567

Golden_Gate_Chinese_Take_Out_Restaurant	B	40.899263	-73.834103	10550

Enthusiast_Details	E	40.955099	-73.739216	10543

Boston_Muffler_and_Brake_Center	C	40.878379	-73.843677	10469

Maggie_Spillane's_Ale_House	B	40.925983	-73.83551	10552

FORMFiiT	B	40.912613	-73.837081	10550

4th_Avenue_Pizzeria	B	40.909522	-73.836463	10550

Allstate_Insurance	C	40.86565	-73.858163	10469

Kim_Wei_Kitchens	B	40.954817	-73.865599	10710

Wendy's	B	41.306456	-73.876493	10567

L&amp_M_National	C	40.974898	-73.828577	10710

The_East_Meadow_School	A	40.871367	-73.844202	10469

Port_Chester_Wine_&_Liquor	C	40.999868	-73.662618	10573

Reliable_Learning	A	41.318135	-73.895716	10567

Maranatha_Faith_Ministries_International_Inc	A	40.898344	-73.850705	10466

New_Wah_Yuan_Chinese_Restaurant	B	40.996598	-73.672676	10573

Maggies_Seafood_Spot	B	40.934344	-73.90148	10701

Grace_Baptist_Church_Of_The_City_Of_New_York	A	40.890496	-73.831479	10466

DSW_(Designer_Shoe_Warehouse)	C	40.98193	-73.827049	10710

Camelot_Funeral_Home_Inc	B	40.910678	-73.842443	10550

Cue_Lounge	B	40.874006	-73.85486	10469

Longo's_Park_Deli	E	40.999774	-73.675205	10573

Sunrise_of_Crestwood	B	40.976269	-73.828445	10710

Cellular_City	C	40.911015	-73.837154	10550

The_Medicine_Cabinet_Pharmacy	A	40.929248	-73.895366	10701

Hair_Club	B	41.006376	-73.690232	10573

El_Cazador_Restaurant	B	40.929584	-73.895388	10701

Pork_Store	C	41.008644	-73.661465	10573

Dunkin'	B	40.953316	-73.843489	10710

Mamaroneck_Auto_Body	D	40.955161	-73.740962	10543

Bronkers_Tap_House	B	40.907635	-73.872106	10704

Winged_Foot_Golf_Club	B	40.9613	-73.752975	10543

AT&T	C	40.960432	-73.842911	10710

Corrib_Tavern	B	40.914405	-73.858613	10704

Sears_Home_Services	C	40.86627	-73.829564	10475

Elite_Furniture	C	40.991742	-73.674126	10573

Laundry_Pickup_com	E	40.984787	-73.833551	10710

Oakview_Preparatory_School	A	40.935243	-73.889973	10701

Goose_Bay_5	A	40.877426	-73.827723	10475

Fred_Astaire_Dance_Studios	B	40.950697	-73.729223	10543

Da'Vine_Wines	C	40.913374	-73.849426	10550

Ocean_Q_Nails	B	40.971471	-73.835044	10710

Islamic_Center_Of_Maple_Hills_Inc	A	40.931961	-73.891029	10701

Miguel_Grocery	C	40.92914	-73.891015	10701

Mamaroneck_Motel	B	40.940304	-73.742051	10543

Western_Union	C	40.865951	-73.860916	10469

Desire_Nails	B	40.934759	-73.897707	10701

Mount_Vernon_Battery_Company	D	40.907578	-73.836417	10550

ShopRite	C	40.933155	-73.900974	10701

Coyne_Park_And_Playground	B	40.907005	-73.873354	10704

Eastchester_Barber_Shop	B	40.86253	-73.843206	10469

Neshiwat	A	40.914981	-73.85917	10704

Tranquil_Spa	B	40.9535	-73.735895	10543

T_Mobile_Getty's_Square	C	40.934181	-73.898056	10701

Hair_Pros_Barber_&_Beauty_Salon	B	40.878424	-73.844501	10469

Church_of_the_Ascension	A	40.914736	-73.834412	10550

Amtrak	E	40.935592	-73.902344	10701

Pelham_Parkway_Nursing_Ctr_&_Rehab_Facility_L_L_C	B	40.861415	-73.856175	10469

Global	C	40.960171	-73.840999	10710

Amelia's_Kitchen	B	40.907385	-73.831884	10550

Ribiero_Victor_Dr	A	40.959021	-73.888197	10701

Westchester_Fit_Body_Boot_Camp	A	40.949428	-73.731988	10543

