location_name	top_category	latitude	longitude
Breathe Movement Studio,Other Amusement and Recreation Industries,40.95086,-73.728885
Home & Hearth,Home Furnishings Stores,41.303312,-73.881018
Mandee Shops,Clothing Stores,40.868194,-73.824852
Ristorante Buona Sera,Restaurants and Other Eating Places,40.925558,-73.836209
Hb Liquors,Beer, Wine, and Liquor Stores,40.974446,-73.862109
Co Nail Salon For Her,Personal Care Services,40.970934,-73.83665
Perfect Nails,Personal Care Services,40.91503,-73.851862
Villa Di Roma Unisex,Personal Care Services,40.953977,-73.844994
Franco's Techniservice,Automotive Repair and Maintenance,40.999092,-73.662241
Grahams Auto Repair,Automotive Repair and Maintenance,40.898737,-73.825372
Cinnabon,Restaurants and Other Eating Places,40.928379,-73.855356
St John's Riverside Hospital,General Medical and Surgical Hospitals,40.968502,-73.88651
1053 Anthony Food Market,Grocery Stores,40.926544,-73.887799
Port Chester New York Golf Center,Sporting Goods, Hobby, and Musical Instrument Stores,40.994172,-73.672493
CITGO,Gasoline Stations,40.92388,-73.855638
Chester Neurology,General Medical and Surgical Hospitals,40.968211,-73.884184
C & D Foods,Grocery Stores,40.914864,-73.826945
Luna Pizza,Restaurants and Other Eating Places,40.883878,-73.833136
Body Dimensions Industries,Health and Personal Care Stores,40.8954,-73.823128
Catholic Slovak Club,Religious Organizations,40.948017,-73.873629
West Best Fish,Restaurants and Other Eating Places,40.899731,-73.830236
Shell Oil,Gasoline Stations,40.938996,-73.885753
Noah's Park,Other Personal Services,40.912858,-73.849258
Undisputed Bar And Grill,Restaurants and Other Eating Places,40.934243,-73.900053
First Pentecostal Church Of Christ Of The Apostolic Faith Inc,Religious Organizations,40.900088,-73.836162
Dunkin',Restaurants and Other Eating Places,40.905236,-73.857959
Marshalls,Clothing Stores,40.924707,-73.856107
Mary Ann's,Restaurants and Other Eating Places,41.000845,-73.662917
St Johns The Baptist Church,Religious Organizations,40.92437,-73.867763
The Lakeview Tavern,Restaurants and Other Eating Places,40.981603,-73.840565
Express Cut,Personal Care Services,40.877588,-73.845424
Mattress Firm,Furniture Stores,40.97843,-73.831501
Santos Bakery,Bakeries and Tortilla Manufacturing,40.929482,-73.891926
Gun Hill Auto Center,Automotive Repair and Maintenance,40.873924,-73.856312
Yonkers Animal Shelter,Other Miscellaneous Store Retailers,40.96767,-73.860336
Zumiez,Sporting Goods, Hobby, and Musical Instrument Stores,40.863684,-73.827686
Monarca Florist,Florists,40.948423,-73.868813
St John's Episcopal Church Tuckahoe,Religious Organizations,40.959059,-73.837039
Pathmark Shopping Center,Lessors of Real Estate,40.992487,-73.670169
Giovanni's Barber Shop,Personal Care Services,40.951557,-73.728023
First Presbyterian Church of Williamsbridge,Religious Organizations,40.887282,-73.859372
CVS,Health and Personal Care Stores,40.900555,-73.818351
Enos Hair Creations,Personal Care Services,40.895785,-73.856352
Central Avenue Discount Liquors,Beer, Wine, and Liquor Stores,40.97738,-73.829123
Fortina Rye Brook,Restaurants and Other Eating Places,41.002731,-73.682526
Nu Look Auto Body Builders,Automotive Repair and Maintenance,40.904821,-73.843435
AJ'S Bar & Grill,Restaurants and Other Eating Places,41.291006,-73.850447
Reliable Learning,Child Day Care Services,41.318135,-73.895716
Maranatha Faith Ministries International Inc,Religious Organizations,40.898344,-73.850705
New Wah Yuan Chinese Restaurant,Restaurants and Other Eating Places,40.996598,-73.672676
Maggies Seafood Spot,Restaurants and Other Eating Places,40.934344,-73.90148
Grace Baptist Church Of The City Of New York,Religious Organizations,40.890496,-73.831479
Brow and Beauty Lounge NY,Personal Care Services,40.965002,-73.856266
Pasquale Restaurant,Restaurants and Other Eating Places,41.011614,-73.656225
Panera Bread,Restaurants and Other Eating Places,40.928538,-73.854874
The Juice House,Restaurants and Other Eating Places,40.920286,-73.853747
Starbucks,Restaurants and Other Eating Places,40.901141,-73.818565
Eastchester Motor Cars,Automobile Dealers,40.885317,-73.830075
Demarlo Hair Design,Personal Care Services,40.85994,-73.842839
El Plebeyo,Restaurants and Other Eating Places,41.000859,-73.662769
East Collision,Automotive Repair and Maintenance,40.882129,-73.827371
CrossFit,Other Amusement and Recreation Industries,40.889993,-73.858896
Carvel,Restaurants and Other Eating Places,40.890398,-73.84858
Mangoville Meat & Grocery,Restaurants and Other Eating Places,40.90795,-73.835444
La Primera Iglesia Bautista De Yonkers,Religious Organizations,40.930018,-73.887287
Saks Off Fifth,Department Stores,40.865461,-73.827096
KDC Carpentry,Home Furnishings Stores,40.997131,-73.676543
FORMFiiT,Other Amusement and Recreation Industries,40.912613,-73.837081
4th Avenue Pizzeria,Restaurants and Other Eating Places,40.909522,-73.836463
Kim Wei Kitchens,Restaurants and Other Eating Places,40.954817,-73.865599
Mavis Discount Tire,Automotive Repair and Maintenance,40.99474,-73.673195
Delta Gas,Gasoline Stations,40.904458,-73.859333
Your Pet's Paradise,Other Miscellaneous Store Retailers,40.922346,-73.863174
MT1 African Hair Braiding,Personal Care Services,40.876699,-73.847955
KFC,Restaurants and Other Eating Places,40.873746,-73.854098
Tierney Auto Diagnostic & Auto Body,Automotive Repair and Maintenance,40.906417,-73.870956
Newman Plastic Surgery & Laser Center,Personal Care Services,40.969456,-73.881625
Orza Bakery,Bakeries and Tortilla Manufacturing,40.929672,-73.895714
Milli's Restaurant,Restaurants and Other Eating Places,40.956868,-73.73191
Mayimbe Restaurant,Restaurants and Other Eating Places,40.935142,-73.894938
The Childrens Club Inc,Child Day Care Services,40.947565,-73.869593
The Fine Men's Salon of Westchester,Personal Care Services,40.951281,-73.734807
Hector's Village Cafe,Restaurants and Other Eating Places,40.949795,-73.733605
Burger King,Restaurants and Other Eating Places,40.895529,-73.856575
Decadent Ales,Beverage Manufacturing,40.95219,-73.739062
The Pines Restaurant,Restaurants and Other Eating Places,40.82974,-73.90232
Envirospace Architecture,Home Furnishings Stores,40.950662,-73.729171
Seton Falls Park,Museums, Historical Sites, and Similar Institutions,40.889654,-73.846497
Mamaroneck Motel,Traveler Accommodation,40.940304,-73.742051
Desire Nails,Personal Care Services,40.934759,-73.897707
Mavis Discount Tire,Automotive Repair and Maintenance,40.885939,-73.827283
MC Logistics USA,Rail Transportation,40.898858,-73.823395
City Of Mount Vernon Youth Bureau Benjamin Turner Middle School,Child Day Care Services,40.896486,-73.829509
Fever Tropical Cuisine,Restaurants and Other Eating Places,40.89238,-73.857651
Jewish Education Program of Westchester,Religious Organizations,40.949845,-73.731346
A & D Auto Body,Automotive Repair and Maintenance,41.005165,-73.665256
Yonkers African Mkt,Grocery Stores,40.934566,-73.898048
Stop &amp Shop Pharmacy,Health and Personal Care Stores,40.926207,-73.852212
Hair Secret,Clothing Stores,40.869127,-73.844038
Village Station,Restaurants and Other Eating Places,40.953663,-73.735755
Bikram Yoga Rye Brook,Other Amusement and Recreation Industries,41.001955,-73.681906
Bronx Westchester Community Church,Religious Organizations,40.901071,-73.838455
United Lutheran Church of Mt Vernon,Religious Organizations,40.919167,-73.814063
Feel beauty supply,Health and Personal Care Stores,40.863061,-73.835094
Village Dog Grooming,Other Miscellaneous Store Retailers,40.948253,-73.733678
Can We Talk Inc,Child Day Care Services,40.917343,-73.849677
Jim Reed's Truck Sales,Automobile Dealers,41.308223,-73.92916
Office Phone Systems Provider,Electronics and Appliance Stores,40.933765,-73.901999
GN Gourmet Deli,Grocery Stores,40.899035,-73.856492
Faith In God Church,Religious Organizations,40.87721,-73.827853
Endless Tanning,Personal Care Services,40.920626,-73.861324
Crosslands Community Church,Religious Organizations,41.318701,-73.892173
Dunkin',Restaurants and Other Eating Places,40.881098,-73.838139
Century Awning Concepts,Home Health Care Services,40.910853,-73.831444
Bagel Emporium of Port Chester,Restaurants and Other Eating Places,41.003447,-73.666886
Miracle-Ear,Health and Personal Care Stores,40.971592,-73.834965
Albert Kemperle Port Chester,Rail Transportation,41.005933,-73.658463
Hummingbird Hardware,Building Material and Supplies Dealers,40.885687,-73.854682
Victor Painting &amp Contractng,Automotive Repair and Maintenance,40.930634,-73.893794
Foot Locker,Shoe Stores,40.887628,-73.860899
Oakview Preparatory School,Religious Organizations,40.935243,-73.889973
Goose Bay 5,Child Day Care Services,40.877426,-73.827723
Peekskill Seventh Day Adventist Mission,Religious Organizations,41.312826,-73.90273
Matthew Roofing,Automotive Repair and Maintenance,40.976571,-73.82278
Life In The Word Fellowship,Religious Organizations,40.917641,-73.859156
Lady Bug Video,Consumer Goods Rental,40.884572,-73.831086
High Ridge Bagel Factory,Restaurants and Other Eating Places,40.961775,-73.841794
Carolyn Ray Inc,Home Furnishings Stores,40.945439,-73.882358
Gulf Oil,Gasoline Stations,40.950916,-73.743992
Jimmy Jazz,Clothing Stores,40.867421,-73.825099
Juices for Life,Restaurants and Other Eating Places,40.934633,-73.892414
Living Word Fellowship,Religious Organizations,41.300579,-73.881357
Tennisha's Beauty Concept,Personal Care Services,40.894682,-73.856375
Blum Center For Health,Other Amusement and Recreation Industries,41.003461,-73.684629
Northeast Oyster,Restaurants and Other Eating Places,40.952212,-73.739045
Margherite Torregiani,Personal Care Services,40.952703,-73.725722
Rehoboth Pentecostal Deliverance Tabernacle Inc,Religious Organizations,40.889855,-73.833335
Papi's BBQ,Electronics and Appliance Stores,40.876106,-73.848353
Ok Garage,Automotive Repair and Maintenance,40.938536,-73.89791
Canine Guidance Center,Other Personal Services,40.940344,-73.885075
Fidel Marquez,Grocery Stores,40.931303,-73.890551
Sandy's Cafe,Restaurants and Other Eating Places,40.963192,-73.856402
New Rochelle Brazilian Foursquare Church,Religious Organizations,40.918833,-73.831422
Il Coco Pazzo,Restaurants and Other Eating Places,40.997368,-73.666641
Sephora,Health and Personal Care Stores,40.964446,-73.856749
Stillwell Park and Playground,Other Amusement and Recreation Industries,40.902237,-73.86417
Carvel,Restaurants and Other Eating Places,40.90354,-73.867134
Superior Nail & Spa Ny,Personal Care Services,40.926203,-73.839393
Mr Josephs Men & Women Hair Salon,Personal Care Services,40.960596,-73.72497
Ultimate Auto Collision,Automotive Repair and Maintenance,40.897861,-73.822025
Brothers Produce & Fish,Grocery Stores,40.872871,-73.853294
Toyo Sushi,Restaurants and Other Eating Places,40.95071,-73.733956
Jr Gourmet Deli,Restaurants and Other Eating Places,40.870053,-73.82933
The Neighbor Hood Kids Achievement Program,Child Day Care Services,40.938757,-73.895658
Shell Oil,Gasoline Stations,40.882327,-73.82656
Wicker Paradise,Furniture Stores,40.945145,-73.737307
VIM,Clothing Stores,40.886499,-73.860619
Dedona Enterprises,Automotive Repair and Maintenance,40.928708,-73.870929
Zoraida's Salon Spa,Personal Care Services,41.00126,-73.663173
Oregon Landmark Deli,Grocery Stores,41.320121,-73.889531
Wine Gallery,Beer, Wine, and Liquor Stores,41.004412,-73.67839
Micklind Cake Boutique,Bakeries and Tortilla Manufacturing,40.875485,-73.851024
La Colmenita Grocery,Grocery Stores,41.001585,-73.67466
Ye Servant Of God Temple Inc,Religious Organizations,40.889035,-73.859425
Guapo Mexican Cuban Cuisine,Restaurants and Other Eating Places,40.934711,-73.899206
H & S Auto Transmission And Repair,Automotive Repair and Maintenance,40.907969,-73.829478
Sound Shore Liquor Pantry,Beer, Wine, and Liquor Stores,40.953667,-73.724795
J Pocker,Home Furnishings Stores,40.948868,-73.746834
Cammarato's Economy Pharmacy,Health and Personal Care Stores,41.002475,-73.667681
Universal Abundant Blessing Ministries Of New Life Christian,Religious Organizations,40.886712,-73.860236
Jd Autobody,Automotive Repair and Maintenance,40.904336,-73.84472
GUESS,Clothing Stores,40.928245,-73.853576
LIDS,Clothing Stores,40.863499,-73.827339
Our Lady of Mt Carmel Church,Religious Organizations,40.928894,-73.892009
Wolfson Casing,Grocery Stores,40.89631,-73.825777
Gulf Oil,Gasoline Stations,41.290518,-73.834125
Aqua Eez Inc,Personal Care Services,40.969502,-73.881741
Nail Palace,Personal Care Services,41.01269,-73.66018
Best Chinese Restaurant,Restaurants and Other Eating Places,40.951795,-73.735378
Petco,Other Miscellaneous Store Retailers,40.976847,-73.829459
Dennis Gladwell,Personal Care Services,40.971471,-73.835072
Duarte's Deli,Grocery Stores,40.930752,-73.891893
BSW Beauty,Health and Personal Care Stores,40.889612,-73.842681
Studio 17,Personal Care Services,41.013081,-73.658385
Stasi I Am,Personal Care Services,40.87199,-73.830607
Johnny's Florist,Florists,40.955651,-73.870852
Chuck E. Cheese's,Restaurants and Other Eating Places,40.863196,-73.833329
Art Nails,Personal Care Services,40.948192,-73.8675
Dominican Kitchen,Restaurants and Other Eating Places,40.952533,-73.736428
Aspira Of New York Inc,Child Day Care Services,40.864197,-73.836584
Cafe Billiards Club,Restaurants and Other Eating Places,40.953366,-73.84552
KC Renovation and Repairs,Automotive Repair and Maintenance,40.866833,-73.844073
Public Pizza Italian Kitchen,Restaurants and Other Eating Places,40.965303,-73.85733
Chris Auto Center,Automotive Repair and Maintenance,40.919909,-73.860724
Empire Auto Body,Automotive Repair and Maintenance,41.004194,-73.658818
Sunoco,Gasoline Stations,40.885506,-73.828239
Hudson Fulton Park,Museums, Historical Sites, and Similar Institutions,40.971072,-73.889074
Park Supermarket,Grocery Stores,40.939278,-73.891913
Dunkin',Restaurants and Other Eating Places,40.969846,-73.883033
Mount Vernon Self Service Car Wash,Automotive Repair and Maintenance,40.893997,-73.822988
Lum Yen Restaurant,Restaurants and Other Eating Places,40.948737,-73.733431
NHS Hardware,Building Material and Supplies Dealers,40.897542,-73.855352
Central Auto Body Collision of Westchester,Automotive Repair and Maintenance,40.951071,-73.875779
Mt Vernon Shooting Center,Other Amusement and Recreation Industries,40.915299,-73.837676
Weight Watchers,Personal Care Services,40.859022,-73.856688
Little Learners Of Westchester Inc,Child Day Care Services,41.289152,-73.838395
Napoleon John Hair Salon,Personal Care Services,40.865331,-73.860054
Deleon Mich Auto Sales,Automobile Dealers,40.967782,-73.869066
Sonora,Restaurants and Other Eating Places,41.009345,-73.660962
Fenix Spa Beauty Salon,Personal Care Services,40.936308,-73.897793
Ruby Berries and Sweets,Bakeries and Tortilla Manufacturing,40.892446,-73.836535
Haven,General Medical and Surgical Hospitals,41.002444,-73.661554
The Macedonia Baptist Church Of Mount Vernon New York Inc,Religious Organizations,40.906658,-73.839939
Buddha,Restaurants and Other Eating Places,41.003532,-73.683561
Fortress Bible Church,Religious Organizations,40.91365,-73.842574
Jerusalem A Church Without Walls,Religious Organizations,40.88668,-73.861543
99 Diamond,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.875054,-73.859822
Meineke Car Care Centers,Automotive Repair and Maintenance,40.884977,-73.82966
Hudson Valley Hospital,General Medical and Surgical Hospitals,41.292322,-73.892716
Favor Chapel Inc,Religious Organizations,40.889351,-73.829728
Rosa Dominican Hair Salon,Personal Care Services,40.872421,-73.851434
Sherwin-Williams,Building Material and Supplies Dealers,40.991492,-73.670722
The Garvey School,Child Day Care Services,40.877946,-73.832954
G&M Coffee Shop,Restaurants and Other Eating Places,40.92287,-73.863764
McDonald's,Restaurants and Other Eating Places,40.994582,-73.673461
The Stretch Yoga,Other Amusement and Recreation Industries,40.97549,-73.833721
Le Provencal Bistro,Restaurants and Other Eating Places,40.952146,-73.736775
Gabriel Sports Car,Automotive Repair and Maintenance,40.935866,-73.886223
Mont Olympos Diner,Restaurants and Other Eating Places,40.980469,-73.831058
Vark Park And Playground,Other Amusement and Recreation Industries,40.929418,-73.899226
Pizza Gourmet Restaurant,Restaurants and Other Eating Places,40.951733,-73.727665
Great Opportunities For Activities And Leadership Inc,Child Day Care Services,40.956333,-73.895451
Panka Grill,Restaurants and Other Eating Places,41.002526,-73.662485
Sofia Deli & Grocery,Grocery Stores,40.925931,-73.868779
Ridge Squire Tuxedos,Clothing Stores,41.0045,-73.678257
P.F. Chang's China Bistro,Restaurants and Other Eating Places,40.964522,-73.856153
SB Auto Body,Automotive Repair and Maintenance,40.992149,-73.660599
Rebel Greens,Grocery Stores,41.279377,-73.902907
North Bronx N C N W Cdc,Child Day Care Services,40.889638,-73.859771
Taco Bell,Restaurants and Other Eating Places,40.964042,-73.838725
Green 3 Coffee,Restaurants and Other Eating Places,40.928394,-73.854756
Risan Fitness,Other Amusement and Recreation Industries,40.875109,-73.839687
McDonald's,Restaurants and Other Eating Places,40.868713,-73.83053
Walgreens,Health and Personal Care Stores,40.878753,-73.844071
Sheppard Cafe,Restaurants and Other Eating Places,40.959699,-73.843106
New Beginnings Beauty Salon,Personal Care Services,40.89855,-73.835966
The Quintessential Home,Sporting Goods, Hobby, and Musical Instrument Stores,41.021795,-73.686042
Telly's Taverna,Restaurants and Other Eating Places,41.000691,-73.662723
Sunshine Supermarket,Grocery Stores,40.888935,-73.830982
The Bible Church of Christ,Religious Organizations,40.90793,-73.840066
Westchester Audiology & Hearing Aid Specialist,Other Ambulatory Health Care Services,41.002777,-73.684429
Speedway,Gasoline Stations,40.956383,-73.738001
Liquor Land,Beer, Wine, and Liquor Stores,40.890914,-73.850417
Syma Beauty Salon,Personal Care Services,40.887981,-73.863976
Prima Pizza,Restaurants and Other Eating Places,40.890945,-73.849119
Luigi Building & Remodeling,Building Material and Supplies Dealers,40.96031,-73.724291
Westphalian Provision,Grocery Stores,40.959032,-73.870354
Bethlehem Apostolic Faith Church,Religious Organizations,40.900145,-73.837029
Texas Chili Restaurant,Restaurants and Other Eating Places,41.002335,-73.664467
Rye Ridge Barber Shop,Personal Care Services,41.002793,-73.683147
Angelo Pizzeria,Restaurants and Other Eating Places,40.903076,-73.864999
General Grill by Mr Chimney,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.946663,-73.746559
Laconia Avenue Pharmacy Corp,Health and Personal Care Stores,40.88614,-73.848312
Renu Beauty Salon,Personal Care Services,40.952176,-73.843814
Mosia Bros North Inc,Automotive Repair and Maintenance,40.948725,-73.747008
Copacabana Steakhouse,Restaurants and Other Eating Places,41.000919,-73.662587
Milk N Cookies,Restaurants and Other Eating Places,40.950664,-73.734697
S & W Automotive,Automotive Repair and Maintenance,40.946924,-73.876644
Dunkin',Restaurants and Other Eating Places,40.893988,-73.824049
Gospel Of St Lukes Pentecostal Holy Church Inc,Religious Organizations,40.886033,-73.850451
Torrid,Clothing Stores,40.981236,-73.828164
Hampton,Traveler Accommodation,40.954306,-73.848674
Victory Auto Group,Automotive Repair and Maintenance,40.886362,-73.827831
Fresh& Co,Specialty Food Stores,40.972031,-73.881969
The Orient Restaurant,Restaurants and Other Eating Places,40.880551,-73.839819
Nemea Mediterranean Bistro,Restaurants and Other Eating Places,40.951759,-73.727711
Beach Bum Tanning Yonkers,Personal Care Services,40.978867,-73.831086
Ultimate Grill,Restaurants and Other Eating Places,40.870868,-73.846516
AMI Surgery,Personal Care Services,41.004466,-73.674165
House of Flowers of Mamaroneck,Florists,40.950491,-73.733524
La Creperie Cafe,Restaurants and Other Eating Places,41.012042,-73.656031
NrGize Lifestyle Cafe,Restaurants and Other Eating Places,40.96428,-73.855594
4 Star Auto Glass,Automotive Repair and Maintenance,40.886163,-73.826654
The Enclave At Port Chester Rehab And Nursing Ctr,Nursing Care Facilities (Skilled Nursing Facilities),40.993208,-73.677116
National Council Of Young Israel,Religious Organizations,40.865078,-73.847749
H&M (Hennes & Mauritz),Clothing Stores,40.927894,-73.854543
Beulah Temple Church Of Jesus Christ Apostolic,Religious Organizations,40.869847,-73.843823
Joe's Pizza & Madrid Tapas,Restaurants and Other Eating Places,40.950561,-73.734525
The Brow & Some,Personal Care Services,40.998236,-73.664857
Hartley Park,Museums, Historical Sites, and Similar Institutions,40.916605,-73.836016
Precious Little Heaven Daycare,Consumer Goods Rental,40.981773,-73.833911
Carolina's Desserts,Bakeries and Tortilla Manufacturing,40.952498,-73.843506
Tarry Market,Grocery Stores,41.004187,-73.66005
Furnace Brook Headwaters Preserve,Museums, Historical Sites, and Similar Institutions,41.276556,-73.890722
Valvoline,Automotive Repair and Maintenance,40.870986,-73.855869
Port Chester Dog Park,Museums, Historical Sites, and Similar Institutions,40.996461,-73.678322
Scaringella Auto Repair,Automotive Repair and Maintenance,40.936231,-73.859176
21st Century Fuel,Gasoline Stations,40.868001,-73.835221
Metro by T Mobile Authorized Dealer,Electronics and Appliance Stores,40.88953,-73.84322
Jackie's Flowers & Gifts,Florists,40.933853,-73.89205
North Shore Farms,Grocery Stores,40.956757,-73.736908
Saltaire Oyster Bar and Fish House,Restaurants and Other Eating Places,41.00201,-73.661047
360 American Grille,Restaurants and Other Eating Places,40.951534,-73.735927
230 Deli,Grocery Stores,40.891508,-73.858728
Men's World Hairstylist,Personal Care Services,40.953393,-73.843854
Sula & Gudy's Kitchen,Restaurants and Other Eating Places,40.93928,-73.888917
Life Infusions Corp,Health and Personal Care Stores,40.860107,-73.842716
Platinum Unlimited Hand Car Wash,Automotive Repair and Maintenance,40.91759,-73.839772
Archdiocesan Vocation,Religious Organizations,40.929801,-73.863745
Pollo A La Brasa,Restaurants and Other Eating Places,41.357375,-74.277547
Coop City Pharmacy Inc,Health and Personal Care Stores,40.864201,-73.82258
Jerusalem A Church Without Walls Inc,Religious Organizations,40.86659,-73.849791
Poppys Deli,Restaurants and Other Eating Places,40.901183,-73.82027
Co op City Baptist Church,Religious Organizations,40.864847,-73.822032
Wake Eden Community Baptist Chapel,Religious Organizations,40.890603,-73.839737
Cullen's Tavern,Restaurants and Other Eating Places,40.896638,-73.85525
Digital Home Specialists,Electronics and Appliance Stores,40.950194,-73.742056
Coalition Of African American Churches & Community Organizations,Religious Organizations,40.862159,-73.823939
Amera Grocery Store,Grocery Stores,40.932196,-73.887559
Acme Markets,Grocery Stores,41.00043,-73.678729
Paula's Soul Cafe,Restaurants and Other Eating Places,40.892668,-73.855774
His Presence Chapel Inc,Religious Organizations,40.894237,-73.856615
Carlo's Restaurant,Restaurants and Other Eating Places,40.953418,-73.843744
Super J Flat Fix Used Cars,Automobile Dealers,40.878378,-73.843658
Avis Rent A Car,Automotive Equipment Rental and Leasing,40.97902,-73.831279
Pit Stop Foreign Car,Automotive Repair and Maintenance,40.93623,-73.894794
European Beauty Nail & Spa,Personal Care Services,40.951864,-73.727563
The Bayou Restaurant,Other Miscellaneous Store Retailers,40.926188,-73.835876
Crystal Nails,Personal Care Services,40.949608,-73.731692
Enzo's Restaurant,Restaurants and Other Eating Places,40.952632,-73.736497
Chioma Emmanuel Global Ministries,Religious Organizations,40.881462,-73.850218
Atlantis Fresh Market,Gasoline Stations,40.894059,-73.824253
Golden Dragon Restaurant,Restaurants and Other Eating Places,40.922423,-73.863328
Gulf Oil,Gasoline Stations,41.307842,-73.927855
Church Of God Pentecostal,Religious Organizations,40.90324,-73.833436
Split Rock Rehabilition And Health Care Center,Nursing Care Facilities (Skilled Nursing Facilities),40.881771,-73.839473
White Plains Nail,Personal Care Services,40.887536,-73.860137
Salsa & Soul,Specialty Food Stores,40.911234,-73.844946
New Infinity Nail II,Personal Care Services,40.894915,-73.856156
Fifo & Fifo Fanek Wholesaler,Other Miscellaneous Store Retailers,40.946983,-73.87723
Sangria Cafe,Restaurants and Other Eating Places,40.869752,-73.827709
Rye Neck Union Free School District,Amusement Parks and Arcades,40.95758,-73.715903
Center For Therapeutic Massage,Other Personal Services,40.958174,-73.718692
Shoe Inn,Shoe Stores,41.003361,-73.683506
Bay Plaza Shopping Center,Lessors of Real Estate,40.865207,-73.827211
Cespedes Enilson,Grocery Stores,40.877809,-73.853017
Ana Sofia's Party House,Consumer Goods Rental,41.002259,-73.667071
Applebee's,Restaurants and Other Eating Places,40.866122,-73.826201
Cannabis Light Dispensary,Health and Personal Care Stores,40.934752,-73.900837
Central Park Avenue Electrolysis,Museums, Historical Sites, and Similar Institutions,40.972028,-73.834757
Burns Playground,Other Amusement and Recreation Industries,40.863178,-73.836583
Theory Hair Designs,Personal Care Services,40.953435,-73.84409
NISSAN CITY OF PORT CHESTER,Automobile Dealers,40.99624,-73.669579
West Chester Upholstery,Furniture Stores,41.002252,-73.661684
Great Wall 2,Restaurants and Other Eating Places,40.951599,-73.72784
JD Hair Salon,Personal Care Services,40.924741,-73.85632
Temple Of Faith And Hope Church Inc,Religious Organizations,40.880638,-73.852972
Shiloh International House Of Prayer And Deliverance Inc,Religious Organizations,40.934191,-73.879914
Family Kitchen,Restaurants and Other Eating Places,40.93403,-73.898985
Toyota City,Automobile Dealers,40.95453,-73.717765
AAA Auto Collision,Automotive Repair and Maintenance,40.88094,-73.826621
La Placita Supermarket,Grocery Stores,41.003259,-73.660735
Yangyang Foot Spa,Personal Care Services,40.954164,-73.739374
Cng Pharmacy Inc,Health and Personal Care Stores,40.913533,-73.837061
First Family Pizzeria,Restaurants and Other Eating Places,40.898445,-73.848769
Westchester Family Care,Home Health Care Services,40.952342,-73.73726
Miller's Hobbies Inc,Sporting Goods, Hobby, and Musical Instrument Stores,40.951629,-73.734981
Veracruz III,Restaurants and Other Eating Places,40.95458,-73.738688
Panda Garden Kitchen,Restaurants and Other Eating Places,41.332505,-73.875745
CrossFit,Other Amusement and Recreation Industries,40.997227,-73.666928
Miracle-Ear,Health and Personal Care Stores,40.991592,-73.67412
Rye Ridge Shopping Center,Lessors of Real Estate,41.002771,-73.68341
Christian Methodist Episcopal Church,Religious Organizations,40.910561,-73.834975
Gunhill Tirehouse,Automotive Repair and Maintenance,40.871282,-73.848458
De Biase Brothers Svce Station,Gasoline Stations,40.90158,-73.822313
Nathan's Famous,Restaurants and Other Eating Places,40.892255,-73.857744
The Mall At Cross County,Lessors of Real Estate,40.926132,-73.856093
La Bella Italian Deli,Restaurants and Other Eating Places,40.947971,-73.87078
Lara Medicaid Advisors,Home Health Care Services,40.962709,-73.856573
Stop &amp Shop Pharmacy,Health and Personal Care Stores,40.880754,-73.825234
Dunkin',Restaurants and Other Eating Places,40.890436,-73.849068
Loong Xin Asian cuisine,Restaurants and Other Eating Places,40.893551,-73.858608
New York & Company,Clothing Stores,40.927859,-73.854055
Professional Pet Grooming Salon,Other Miscellaneous Store Retailers,40.951987,-73.844043
aerie,Clothing Stores,40.864132,-73.826779
Chocolations,Specialty Food Stores,40.951846,-73.727547
Avitabile Latticini Deli,Restaurants and Other Eating Places,40.914518,-73.859436
Steve Madden,Shoe Stores,40.928471,-73.854328
Yonkers Parking Violations Bureau,Other Personal Services,40.932011,-73.896966
Don Scudieri Industries,Automotive Repair and Maintenance,40.972336,-73.867053
Shiatsu Spa,Other Personal Services,40.951579,-73.728033
Dollar Tree,General Merchandise Stores, including Warehouse Clubs and Supercenters,40.915774,-73.837269
One2one Fitness Mamaroneck,Other Amusement and Recreation Industries,40.94517,-73.737174
Daniel Auto Sales,Automobile Dealers,40.962307,-73.839513
Dogtopia,Other Personal Services,41.288771,-73.842129
Sunoco,Gasoline Stations,40.903561,-73.867333
Food Universe Marketplace,Grocery Stores,40.876923,-73.82859
Swirls & Sweets,Restaurants and Other Eating Places,40.92612,-73.836048
New Convenant Christian Churc H,Religious Organizations,40.880469,-73.8487
New Life Rehoboth Church Inc,Religious Organizations,40.864493,-73.846949
Warshay Jeffrey P Dr,Health and Personal Care Stores,40.953351,-73.846242
Body By Sashe,Other Amusement and Recreation Industries,40.894109,-73.848732
Crab Du Jour Mt Vernon,Restaurants and Other Eating Places,40.900804,-73.819762
Prado Training System,Other Amusement and Recreation Industries,40.915057,-73.837522
Marden Hardware True Value,Building Material and Supplies Dealers,40.923435,-73.86473
Victor Phyllis Gifts,Office Supplies, Stationery, and Gift Stores,40.951808,-73.727523
Starbucks,Restaurants and Other Eating Places,40.940036,-73.743949
25 North Ristorante,Restaurants and Other Eating Places,40.953913,-73.722348
Harrington John M Rev,Religious Organizations,40.913865,-73.838495
Destination XL,Clothing Stores,40.868828,-73.827154
The Hummingbird,Restaurants and Other Eating Places,41.298634,-73.886235
Align Tech,Automotive Repair and Maintenance,40.950593,-73.743797
